q_mAh_cm2,time_s,V_control_V,V_physical_dense_V,deltaV_physical_minus_control_V,eps_s_control,eps_s_physical_dense,theta_control,theta_physical_dense,theta_dense_shadow_on_control,S_control,S_physical_dense,K_perm_control,K_perm_physical_dense
27.5555555556,2480,1.4144558506,1.41446426262,8.4120199999e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.377528684603,0.3775300615,1,1
27.6666666667,2490,1.41449433133,1.41450266317,8.33183999993e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.378408001205,0.378409371916,1,1
27.7777777778,2500,1.41453281207,1.41454106372,8.25164999996e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.379288406152,0.379289770655,1,1
27.8888888889,2510,1.4145712928,1.41457946426,8.17145999998e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.380169901466,0.380171259738,1,1
28,2520,1.41460977353,1.41461786481,8.09128000001e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.381052489175,0.381053841193,1,1
28.1111111111,2530,1.41464825426,1.41465626536,8.01110000004e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.38193617131,0.38193751705,1,1
28.2222222222,2540,1.414686735,1.4146946659,7.93089999984e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.382820949908,0.382822289348,1,1
28.3333333333,2550,1.41472521573,1.41473306645,7.85071999987e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.383706827011,0.383708160128,1,1
28.4444444444,2560,1.41476369646,1.41477146699,7.7705299999e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.384593804667,0.384595131437,1,1
28.5555555556,2570,1.41480217719,1.41480986754,7.69035000014e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.385481884928,0.385483205327,1,1
28.6666666667,2580,1.41484065792,1.41484826809,7.61017000017e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.386371069851,0.386372383856,1,1
28.7777777778,2590,1.41487913866,1.41488666863,7.52996999998e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.387261361499,0.387262669086,1,1
28.8888888889,2600,1.41491761939,1.41492506918,7.44979e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.388152761938,0.388154063084,1,1
29,2610,1.41495610012,1.41496346973,7.36961000003e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.389045273243,0.389046567923,1,1
29.1111111111,2620,1.41499458085,1.41500187027,7.28942000006e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.38993889749,0.389940185681,1,1
29.2222222222,2630,1.41503306159,1.41504027082,7.20923000008e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.390833636764,0.390834918442,1,1
29.3333333333,2640,1.41507154232,1.41507867136,7.12904000011e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.391729493151,0.391730768292,1,1
29.4444444444,2650,1.41511002305,1.41511707191,7.04885999991e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.392626468747,0.392627737326,1,1
29.5555555556,2660,1.41514850378,1.41515547246,6.96867999994e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.393524565649,0.393525827643,1,1
29.6666666667,2670,1.41518698451,1.415193873,6.88848999997e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.394423785962,0.394425041345,1,1
29.7777777778,2680,1.41522546525,1.41523227355,6.80829999999e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.395324131794,0.395325380544,1,1
29.8888888889,2690,1.41526394598,1.4152706741,6.72812000002e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.396225605261,0.396226847352,1,1
30,2700,1.41530242671,1.41530907464,6.64793000005e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.397128208483,0.39712944389,1,1
30.1111111111,2710,1.41534090744,1.41534747519,6.56774999985e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.398031943584,0.398033172282,1,1
30.2222222222,2720,1.41537938818,1.41538587573,6.48754999988e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.398936812695,0.39893803466,1,1
30.3333333333,2730,1.41541786891,1.41542427628,6.40736999991e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.399842817951,0.39984403316,1,1
30.4444444444,2740,1.41545634964,1.41546267683,6.32719000015e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.400749961496,0.400751169921,1,1
30.5555555556,2750,1.41549483037,1.41550107737,6.24700000018e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.401658245473,0.401659447091,1,1
30.6666666667,2760,1.4155333111,1.41553947792,6.16681999999e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.402567672037,0.402568866822,1,1
30.7777777778,2770,1.41557179184,1.41557787847,6.08663000001e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.403478243344,0.40347943127,1,1
30.8888888889,2780,1.41561027257,1.41561627901,6.00644000004e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.404389961557,0.4043911426,1,1
31,2790,1.4156487533,1.41565467956,5.92626000007e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.405302828845,0.405304002978,1,1
31.1111111111,2800,1.41568723403,1.4156930801,5.84607000009e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.406216847381,0.40621801458,1,1
31.2222222222,2810,1.41572571477,1.41573148065,5.76588000012e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.407132019344,0.407133179583,1,1
31.3333333333,2820,1.4157641955,1.4157698812,5.68569999992e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.40804834692,0.408049500173,1,1
31.4444444444,2830,1.41580267623,1.41580828174,5.60550999995e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.408965832299,0.408966978539,1,1
31.5555555556,2840,1.41584115696,1.41584668229,5.52532999998e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.409884477676,0.409885616879,1,1
31.6666666667,2850,1.41587963769,1.41588508284,5.44515000001e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.410804285253,0.410805417392,1,1
31.7777777778,2860,1.41591811843,1.41592348338,5.36495000003e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.411725257237,0.411726382286,1,1
31.8888888889,2870,1.41595659916,1.41596188393,5.28477000006e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.41264739584,0.412648513774,1,1
32,2880,1.41599507989,1.41600028447,5.20457999986e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.413570703281,0.413571814073,1,1
32.1111111111,2890,1.41603356062,1.41603868502,5.12439999989e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.414495181784,0.414496285407,1,1
32.2222222222,2900,1.41607204136,1.41607708557,5.04420999992e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.415420833578,0.415421930005,1,1
32.3333333333,2910,1.41611052209,1.41611548611,4.96401999994e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.416347660897,0.416348750103,1,1
32.4444444444,2920,1.41614900282,1.41615388666,4.88384000019e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.417275665984,0.417276747941,1,1
32.5555555556,2930,1.41618748355,1.41619228721,4.80366e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.418204851084,0.418205925766,1,1
32.6666666667,2940,1.41622596428,1.41623068775,4.72347000002e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.419135218449,0.419136285829,1,1
32.7777777778,2950,1.41626444502,1.4162690883,4.64328000005e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.420066770339,0.420067830389,1,1
32.8888888889,2960,1.41630292575,1.41630748884,4.56309000008e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.420999509015,0.42100056171,1,1
33,2970,1.41634140648,1.41634588939,4.4829100001e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.421933436748,0.421934482059,1,1
33.1111111111,2980,1.41637988721,1.41638428994,4.40273000013e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.422868555814,0.422869593714,1,1
33.2222222222,2990,1.41641836795,1.41642269048,4.32252999993e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.423804868492,0.423805898954,1,1
33.3333333333,3000,1.41645684868,1.41646109103,4.24234999996e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.42474237707,0.424743400067,1,1
33.4444444444,3010,1.41649532941,1.41649949158,4.16216999999e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.425681083841,0.425682099345,1,1
33.5555555556,3020,1.41653381014,1.41653789212,4.08198000001e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.426620991104,0.426621999086,1,1
33.6666666667,3030,1.41657229087,1.41657629267,4.00180000004e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.427562101162,0.427563101596,1,1
33.7777777778,3040,1.41661077161,1.41661469322,3.92161000007e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.428504416327,0.428505409184,1,1
33.8888888889,3050,1.41664925234,1.41665309376,3.84141999987e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.429447938915,0.429448924167,1,1
34,3060,1.41668773307,1.41669149431,3.7612399999e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.430392671247,0.430393648866,1,1
34.1111111111,3070,1.4167262138,1.41672989485,3.68104999993e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.431338615652,0.431339585611,1,1
34.2222222222,3080,1.41676469454,1.4167682954,3.60085999995e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.432285774465,0.432286736734,1,1
34.3333333333,3090,1.41680317527,1.41680669595,3.52067999998e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.433234150025,0.433235104576,1,1
34.4444444444,3100,1.416841656,1.41684509649,3.44049000001e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.434183744679,0.434184691484,1,1
34.5555555556,3110,1.41688013673,1.41688349704,3.36031000003e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.435134560779,0.435135499809,1,1
34.6666666667,3120,1.41691861746,1.41692189759,3.28013000006e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.436086600683,0.436087531909,1,1
34.7777777778,3130,1.4169570982,1.41696029813,3.19993000009e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.437039866756,0.437040790149,1,1
34.8888888889,3140,1.41699557893,1.41699869868,3.11975000011e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.437994361368,0.4379952769,1,1
35,3150,1.41703405966,1.41703709922,3.03956000014e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.438950086896,0.438950994537,1,1
35.1111111111,3160,1.41707254039,1.41707549977,2.95937999994e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.439907045723,0.439907945444,1,1
35.2222222222,3170,1.41711102113,1.41711390032,2.87918999997e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.440865240236,0.440866132008,1,1
35.3333333333,3180,1.41714950186,1.41715230086,2.799e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.441824672833,0.441825556626,1,1
35.4444444444,3190,1.41718798259,1.41719070141,2.71882000002e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.442785345913,0.442786221697,1,1
35.5555555556,3200,1.41722646332,1.41722910196,2.63864000005e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.443747261884,0.44374812963,1,1
35.6666666667,3210,1.41726494405,1.4172675025,2.55845000008e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.44471042316,0.444711282839,1,1
35.7777777778,3220,1.41730342479,1.41730590305,2.47825999988e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.445674832161,0.445675683742,1,1
35.8888888889,3230,1.41734190552,1.41734430359,2.39806999991e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.446640491312,0.446641334766,1,1
36,3240,1.41738038625,1.41738270414,2.31788999994e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.447607403048,0.447608238344,1,1
36.1111111111,3250,1.41741886698,1.41742110469,2.23770999996e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.448575569806,0.448576396914,1,1
36.2222222222,3260,1.41745734772,1.41745950523,2.15750999999e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.449544994031,0.449545812922,1,1
36.3333333333,3270,1.41749582845,1.41749790578,2.07732999979e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.450515678176,0.450516488818,1,1
36.4444444444,3280,1.41753430918,1.41753630633,1.99715000004e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.451487624697,0.45148842706,1,1
36.5555555556,3290,1.41757278991,1.41757470687,1.91696000007e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.45246083606,0.452461630113,1,1
36.6666666667,3300,1.41761127064,1.41761310742,1.8367800001e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.453435314735,0.453436100447,1,1
36.7777777778,3310,1.41764975138,1.41765150796,1.75658000012e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.454411063199,0.45441184054,1,1
36.8888888889,3320,1.41768823211,1.41768990851,1.67640000015e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.455388083936,0.455388852875,1,1
37,3330,1.41772671284,1.41772830906,1.59621999996e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.456366379436,0.456367139941,1,1
37.1111111111,3340,1.41776519357,1.4177667096,1.51602999998e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.457345952196,0.457346704235,1,1
37.2222222222,3350,1.41780367431,1.41780511015,1.43584000001e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.458326804718,0.458327548261,1,1
37.3333333333,3360,1.41784215504,1.4178435107,1.35566000004e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.459308939513,0.459309674528,1,1
37.4444444444,3370,1.41788063577,1.41788191124,1.27547000006e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.460292359096,0.460293085552,1,1
37.5555555556,3380,1.4179191165,1.41792031179,1.19529000009e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.461277065991,0.461277783855,1,1
37.6666666667,3390,1.41795759723,1.41795871233,1.11509999989e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.462263062726,0.462263771968,1,1
37.7777777778,3400,1.41799607797,1.41799711288,1.03490999992e-06,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.463250351839,0.463251052426,1,1
37.8888888889,3410,1.4180345587,1.41803551343,9.54729999947e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.464238935871,0.464239627771,1,1
38,3420,1.41807303943,1.41807391397,8.74539999973e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.465228817372,0.465229500553,1,1
38.1111111111,3430,1.41811152016,1.41811231452,7.9436e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.466219998899,0.466220673328,1,1
38.2222222222,3440,1.4181500009,1.41815071507,7.14169999805e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.467212483014,0.467213148658,1,1
38.3333333333,3450,1.41818848163,1.41818911561,6.33979999831e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.468206272286,0.468206929113,1,1
38.4444444444,3460,1.41822696236,1.41822751616,5.5380000008e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.469201369292,0.46920201727,1,1
38.5555555556,3470,1.41826544309,1.41826591671,4.73620000108e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.470197776615,0.470198415711,1,1
38.6666666667,3480,1.41830392382,1.41830431725,3.93430000134e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.471195496845,0.471196127026,1,1
38.7777777778,3490,1.41834240456,1.4183427178,3.1324000016e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.472194532579,0.472195153811,1,1
38.8888888889,3500,1.41838088529,1.41838111834,2.33049999965e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.47319488642,0.47319549867,1,1
39,3510,1.41841936602,1.41841951889,1.52869999992e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.474196560979,0.474197164214,1,1
39.1111111111,3520,1.41845784675,1.41845791944,7.26900000192e-08,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.475199558873,0.47520015306,1,1
39.2222222222,3530,1.41849632749,1.41849631998,-7.50999995525e-09,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.476203882726,0.476204467831,1,1
39.3333333333,3540,1.41853480822,1.41853472053,-8.7689999928e-08,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.47720953517,0.477210111159,1,1
39.4444444444,3550,1.41856592649,1.41856581566,-1.10829999844e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.478210322391,0.478210895932,1,1
39.5555555556,3560,1.4185944736,1.41859435953,-1.14070000112e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.479210260283,0.479210833712,1,1
39.6666666667,3570,1.4186230207,1.41862290341,-1.17289999935e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.480211512551,0.480212085867,1,1
39.7777777778,3580,1.41865156781,1.41865144729,-1.2051999998e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.481214081789,0.481214654992,1,1
39.8888888889,3590,1.41868011491,1.41867999116,-1.23749999803e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.482217970597,0.482218543685,1,1
40,3600,1.41870866202,1.41870853504,-1.2698000007e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.483223181583,0.483223754554,1,1
40.1111111111,3610,1.41873720912,1.41873707891,-1.30209999893e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.484229717359,0.484230290212,1,1
40.2222222222,3620,1.41876575623,1.41876562279,-1.33439999939e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.485237580546,0.485238153282,1,1
40.3333333333,3630,1.41879430333,1.41879416667,-1.36659999983e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.486246773774,0.486247346389,1,1
40.4444444444,3640,1.41882285044,1.41882271054,-1.39900000029e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.487257299674,0.48725787217,1,1
40.5555555556,3650,1.41885139754,1.41885125442,-1.43119999851e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.488269160891,0.488269733264,1,1
40.6666666667,3660,1.41887994465,1.4188797983,-1.46349999897e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.489282360072,0.489282932322,1,1
40.7777777778,3670,1.41890849175,1.41890834217,-1.49579999942e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.490296899872,0.490297471999,1,1
40.8888888889,3680,1.41893703886,1.41893688605,-1.52809999987e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.491312782954,0.491313354956,1,1
41,3690,1.41896558596,1.41896542992,-1.56040000032e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.492330011989,0.492330583864,1,1
41.1111111111,3700,1.41899413307,1.4189939738,-1.59270000077e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.493348589652,0.4933491614,1,1
41.2222222222,3710,1.41902268017,1.41902251768,-1.62490000122e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.494368518628,0.494369090248,1,1
41.3333333333,3720,1.41905122728,1.41905106155,-1.65729999946e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.495389801607,0.495390373097,1,1
41.4444444444,3730,1.41907977438,1.41907960543,-1.68950000212e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.496412441288,0.496413012648,1,1
41.5555555556,3740,1.41910832149,1.4191081493,-1.72190000036e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.497436440376,0.497437011604,1,1
41.6666666667,3750,1.41913686859,1.41913669318,-1.75410000081e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.498461801583,0.498462372678,1,1
41.7777777778,3760,1.4191654157,1.41916523706,-1.78639999904e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.499488527629,0.49948909859,1,1
41.8888888889,3770,1.4191939628,1.41919378093,-1.81870000171e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.500516621242,0.500517192068,1,1
42,3780,1.41922250991,1.41922232481,-1.85099999994e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.501546085155,0.501546655844,1,1
42.1111111111,3790,1.41925105701,1.41925086868,-1.88330000039e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.502576922109,0.502577492661,1,1
42.2222222222,3800,1.41927960412,1.41927941256,-1.91560000085e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.503609134855,0.503609705268,1,1
42.3333333333,3810,1.41930815122,1.41930795644,-1.94780000129e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.504642726147,0.504643296421,1,1
42.4444444444,3820,1.41933669833,1.41933650031,-1.98019999953e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.50567769875,0.505678268883,1,1
42.5555555556,3830,1.41936524543,1.41936504419,-2.01239999997e-07,1.32532767805e-17,7.3682782851e-18,5.99998200002e-06,8.89577816601e-05,8.89577816601e-05,0.506714055434,0.506714625425,1,1
