Q_mAh_cm2,voltage_V,S_direct_avg,eps_s_feedback_avg,eps_s_tcd_native_raw_avg,eps_s_ode_avg,N_i2_ode_avg,R_precip_fraction_per_s_avg,R_diss_fraction_per_s_avg,i0_i2s_phase_A_m2_avg,j_bare_geom_A_m2,j_i2s_geom_A_m2,j_positive_geom_A_m2,cI2_total_avg_mol_m3,cI2_tank_mol_m3
61.7777777778,1.42379639765,0.708954809034,5.44503814423e-18,-2.40918396344e-14,1.57474910373e-10,1,4.76818579553e-14,4.36145009535e-24,0,406.412454802,0,406.412454802,174.737102546,174.273799692
61.8888888889,1.42381698838,0.710270952156,5.44503814423e-18,-2.40918396344e-14,1.57970423105e-10,1,4.78968367034e-14,4.34192153016e-24,0,406.04783037,0,406.04783037,175.044683304,174.581421569
62,1.42383752544,0.711589005307,5.44503814423e-18,-2.40918396344e-14,1.58466970969e-10,1,4.811407532e-14,4.32236566349e-24,0,405.670728239,0,405.670728239,175.352248319,174.889027703
62.1111111111,1.42385800882,0.712908972643,5.44503814423e-18,-2.40918396344e-14,1.58964553966e-10,1,4.83336096125e-14,4.30278245254e-24,0,405.281057459,0,405.281057459,175.659797593,175.196618095
62.2222222222,1.42387843853,0.714230858333,5.44503814423e-18,-2.40918396344e-14,1.59463172095e-10,1,4.85554761494e-14,4.28317185471e-24,0,404.878727565,0,404.878727565,175.967331124,175.504192744
62.3333333333,1.42389881457,0.715554666556,5.44503814423e-18,-2.40918396344e-14,1.59962825356e-10,1,4.87797122806e-14,4.26353382768e-24,0,404.463648574,0,404.463648574,176.274848913,175.81175165
62.4444444444,1.42391913694,0.716880401505,5.44503814423e-18,-2.40918396344e-14,1.60463513749e-10,1,4.90063561583e-14,4.24386832933e-24,0,404.03573098,0,404.03573098,176.58235096,176.119294813
62.5555555556,1.42393940563,0.718208067384,5.44503814423e-18,-2.40918396344e-14,1.60965237275e-10,1,4.92354467592e-14,4.22417531783e-24,0,403.594885754,0,403.594885754,176.889837265,176.426822233
62.6666666667,1.42395962065,0.719537668411,5.44503814423e-18,-2.40918396344e-14,1.61467995932e-10,1,4.94670239064e-14,4.20445475159e-24,0,403.141024336,0,403.141024336,177.197307828,176.73433391
62.7777777778,1.423979782,0.720869208815,5.44503814423e-18,-2.40918396344e-14,1.61971789722e-10,1,4.97011282928e-14,4.18470658933e-24,0,402.674058637,0,402.674058637,177.504762648,177.041829845
62.8888888889,1.42399988968,0.722202692837,5.44503814423e-18,-2.40918396344e-14,1.62476618645e-10,1,4.99378015052e-14,4.16493079004e-24,0,402.19390103,0,402.19390103,177.812201726,177.349310036
63,1.42401994368,0.723538124731,5.44503814423e-18,-2.40918396344e-14,1.62982482699e-10,1,5.01770860487e-14,4.14512731302e-24,0,401.700464351,0,401.700464351,178.119625062,177.656774485
63.1111111111,1.42403994401,0.724875508763,5.44503814423e-18,-2.40918396344e-14,1.63489381886e-10,1,5.04190253725e-14,4.12529611788e-24,0,401.193661896,0,401.193661896,178.427032656,177.964223191
63.2222222222,1.42405989067,0.726214849213,5.44503814423e-18,-2.40918396344e-14,1.63997316205e-10,1,5.06636638962e-14,4.10543716457e-24,0,400.673407413,0,400.673407413,178.734424508,178.271656154
63.3333333333,1.42407978365,0.727556150372,5.44503814423e-18,-2.40918396344e-14,1.64506285657e-10,1,5.09110470372e-14,4.08555041338e-24,0,400.139615104,0,400.139615104,179.041800617,178.579073374
63.4444444444,1.42410032749,0.728898468598,7.29055355794e-12,6.63780141963e-12,1.65211304702e-10,1.00008153216,5.11610399911e-14,7.91225989236e-18,0,400.125575704,0,400.125575704,179.34894483,178.88625834
63.5555555556,1.42412107891,0.730242401202,1.72846663515e-11,1.57691637526e-11,1.65989676373e-10,1.000193299,5.14137992937e-14,2.04542283434e-17,0,400.295636383,0,400.295636383,179.655993144,179.193347273
63.6666666667,1.42414179415,0.731588279897,2.7459696624e-11,2.50657272716e-11,1.66773922538e-10,1.0003070891,5.1669435218e-14,3.27128466133e-17,0,400.465120528,0,400.465120528,179.963020351,179.500415091
63.7777777778,1.42416247319,0.732936108904,3.78156444149e-11,3.45277140212e-11,1.67564043196e-10,1.00042290245,5.19279971461e-14,4.4721016469e-17,0,400.633929557,0,400.633929557,180.270026453,179.807461793
63.8888888889,1.42418311605,0.734285892456,4.83525104497e-11,4.41550129793e-11,1.68360038348e-10,1.00054073905,5.21895355983e-14,5.65560629567e-17,0,400.801974371,0,400.801974371,180.577011448,180.11448738
64,1.42420372271,0.735637634797,5.90702943526e-11,5.39475131234e-11,1.69161907993e-10,1.00066059891,5.24541022665e-14,6.82654623925e-17,0,400.969168723,0,400.969168723,180.883975337,180.421491851
64.1111111111,1.42422429319,0.736991340186,6.9968996573e-11,6.39052144535e-11,1.69969652132e-10,1.00078248202,5.27217500487e-14,7.98765847818e-17,0,401.13542775,0,401.13542775,181.19091812,180.728475206
64.2222222222,1.42424482748,0.738347012891,8.10486160257e-11,7.40282279921e-11,1.70783270765e-10,1.00090638838,5.29925330838e-14,9.14049818989e-17,0,401.300667468,0,401.300667468,181.497839796,181.035437445
64.3333333333,1.42426532557,0.739704657195,9.23091539567e-11,8.43166647613e-11,1.71602763891e-10,1.00103231799,5.32665067892e-14,1.02859157891e-16,0,401.464804566,0,401.464804566,181.804740367,181.342378569
64.4444444444,1.42428578748,0.741064277392,1.0375060944e-10,9.47701916942e-11,1.72428131511e-10,1.00116027086,5.35437278984e-14,1.14243258673e-16,0,401.627756305,0,401.627756305,182.111619831,181.649298577
64.5555555556,1.4243062132,0.74242587779,1.15372982808e-10,1.05389363902e-10,1.73259373624e-10,1.00129024698,5.38242545004e-14,1.25558639519e-16,0,401.789440456,0,401.789440456,182.41847819,181.956197469
64.6666666667,1.42432660272,0.743789462707,1.27176273507e-10,1.16173626274e-10,1.74096490231e-10,1.00142224635,5.41081460811e-14,1.36804806646e-16,0,401.949775275,0,401.949775275,182.725315442,182.263075246
64.7777777778,1.42434695606,0.745155036476,1.39160482279e-10,1.27123089833e-10,1.74939481332e-10,1.00155626898,5.43954635651e-14,1.47980007777e-16,0,402.108679474,0,402.108679474,183.032131588,182.569931907
64.8888888889,1.42436727321,0.746522603441,1.51325609212e-10,1.38237754577e-10,1.75788346926e-10,1.00169231486,5.46862693602e-14,1.59081610028e-16,0,402.266072208,0,402.266072208,183.338926628,182.876767453
65,1.42438755417,0.74789216796,1.63671653595e-10,1.49518175618e-10,1.76643087013e-10,1.00183038399,5.49806274024e-14,1.70106351827e-16,0,402.421873069,0,402.421873069,183.645700562,183.183581882
65.1111111111,1.42440779894,0.749263734403,1.76198616218e-10,1.60963575802e-10,1.77503701595e-10,1.00197047637,5.52786032041e-14,1.81050515403e-16,0,402.576002071,0,402.576002071,183.952453389,183.490375196
65.2222222222,1.42442800751,0.750637307153,1.88906496763e-10,1.72574288193e-10,1.78370190669e-10,1.00211259201,5.55802639022e-14,1.91910043972e-16,0,402.728379651,0,402.728379651,184.259185111,183.797147395
65.3333333333,1.4244481799,0.752012890605,2.01795294478e-10,1.84350423815e-10,1.79242554238e-10,1.0022567309,5.58856783098e-14,2.02680627005e-16,0,402.878926657,0,402.878926657,184.565895726,184.103898477
65.4444444444,1.4244683161,0.753390489168,2.14865010614e-10,1.96291871646e-10,1.80120792299e-10,1.00240289304,5.61949169688e-14,2.13357762951e-16,0,403.027564347,0,403.027564347,184.872585235,184.410628444
65.5555555556,1.42448841611,0.754770107263,2.28115644629e-10,2.08398520662e-10,1.81004904855e-10,1.00255107844,5.65080522048e-14,2.23936801507e-16,0,403.174214384,0,403.174214384,185.179253638,184.717337296
65.6666666667,1.42450847993,0.756151749324,2.41547196539e-10,2.20670370865e-10,1.81894891904e-10,1.00270128709,5.68251581841e-14,2.34412979029e-16,0,403.318798832,0,403.318798832,185.485900935,185.024025031
65.7777777778,1.42452850756,0.757535419799,2.55159665886e-10,2.33107422254e-10,1.82790753446e-10,1.00285351899,5.71463109735e-14,2.44781443332e-16,0,403.461240152,0,403.461240152,185.792527126,185.330691651
65.8888888889,1.424548499,0.758921123148,2.68953053165e-10,2.45710451985e-10,1.83692489483e-10,1.00300777414,5.74715886011e-14,2.550372742e-16,0,403.601461202,0,403.601461202,186.09913221,185.637337156
66,1.42456845425,0.760308863845,2.82927358022e-10,2.58478016768e-10,1.84600100012e-10,1.00316405255,5.7801071121e-14,2.65175497726e-16,0,403.739385228,0,403.739385228,186.405716189,185.943961544
66.1111111111,1.42458837331,0.761698646375,2.9708258116e-10,2.71411226827e-10,1.85513585036e-10,1.00332235421,5.81348406796e-14,2.75191099591e-16,0,403.874935867,0,403.874935867,186.712279061,186.250564817
66.2222222222,1.42460825618,0.76309047524,3.11418722185e-10,2.84509527049e-10,1.86432944552e-10,1.00348267912,5.8472981585e-14,2.85079033442e-16,0,404.008037139,0,404.008037139,187.018820827,186.557146975
66.3333333333,1.42462810286,0.764484354951,3.25935781407e-10,2.97773472546e-10,1.87358178563e-10,1.00364502729,5.88155803789e-14,2.94834230225e-16,0,404.138613448,0,404.138613448,187.325341487,186.863708016
66.4444444444,1.42464791335,0.765880290035,3.406337575e-10,3.1120261923e-10,1.88289287067e-10,1.00380939871,5.91627259116e-14,3.04451603159e-16,0,404.266589576,0,404.266589576,187.631841041,187.170247942
66.5555555556,1.42466768765,0.767278285032,3.55512652253e-10,3.24796967099e-10,1.89226270064e-10,1.00397579338,5.95145094203e-14,3.13926056419e-16,0,404.391890686,0,404.391890686,187.938319489,187.476766752
66.6666666667,1.42468742577,0.768678344494,3.70572464256e-10,3.38556627177e-10,1.90169127555e-10,1.0041442113,5.98710246104e-14,3.23252486034e-16,0,404.51444231,0,404.51444231,188.244776831,187.783264447
66.7777777778,1.42470712769,0.770080472988,3.85813194447e-10,3.52481710486e-10,1.9111785954e-10,1.00431465248,6.02323677396e-14,3.32425787525e-16,0,404.634170356,0,404.634170356,188.551213066,188.089741026
66.8888888889,1.42472679342,0.771484675094,4.01234843081e-10,3.66571550892e-10,1.92072466018e-10,1.00448711691,6.05986377068e-14,3.41440857788e-16,0,404.751001099,0,404.751001099,188.857628195,188.396196489
67,1.42474642296,0.772890955405,4.16837408978e-10,3.80827036572e-10,1.9303294699e-10,1.00466160459,6.09699361439e-14,3.50292598163e-16,0,404.864861181,0,404.864861181,189.164022218,188.702630837
67.1111111111,1.42476601631,0.774299318529,4.3262089248e-10,3.95248056506e-10,1.93999302455e-10,1.00483811553,6.13463675113e-14,3.58975919435e-16,0,404.975677608,0,404.975677608,189.470395136,189.009044068
67.2222222222,1.42478557348,0.775709769085,4.48585294054e-10,4.09834055581e-10,1.94971532414e-10,1.00501664971,6.17280391984e-14,3.67485743913e-16,0,405.08337775,0,405.08337775,189.776746946,189.315436185
67.3333333333,1.42480509445,0.777122311708,4.64730613772e-10,4.2458558891e-10,1.95949636867e-10,1.00519720716,6.21150616275e-14,3.75817008373e-16,0,405.187889333,0,405.187889333,190.083077651,189.621807185
67.4444444444,1.42482457923,0.778536951046,4.81056850525e-10,4.39502212402e-10,1.96933615813e-10,1.00537978785,6.25075483627e-14,3.83964666085e-16,0,405.289140442,0,405.289140442,190.38938725,189.92815707
67.5555555556,1.42484402783,0.779953691761,4.9756400597e-10,4.54584259124e-10,1.97923469253e-10,1.0055643918,6.29056162239e-14,3.91923692462e-16,0,405.387059514,0,405.387059514,190.695675742,190.234485839
67.6666666667,1.42486344023,0.781372538529,5.14252079061e-10,4.69831507033e-10,1.98919197186e-10,1.005751019,6.3309385405e-14,3.99689084341e-16,0,405.481575342,0,405.481575342,191.001943129,190.540793493
67.7777777778,1.42488281644,0.782793496038,5.3112107015e-10,4.85244178172e-10,1.99920799613e-10,1.00593966945,6.3718979598e-14,4.07255865831e-16,0,405.572617066,0,405.572617066,191.308189409,190.847080031
67.8888888889,1.42490215647,0.784216568993,5.48170978644e-10,5.00822050498e-10,2.00928276533e-10,1.00613034316,6.41345261228e-14,4.14619089587e-16,0,405.660114174,0,405.660114174,191.614414583,191.153345453
68,1.4249214603,0.78564176211,5.65401805046e-10,5.16565124009e-10,2.01941627947e-10,1.00632304011,6.45561560623e-14,4.21773841803e-16,0,405.743996498,0,405.743996498,191.920618651,191.459589759
68.1111111111,1.42494072795,0.787069080122,5.82813549836e-10,5.32473731774e-10,2.02960853854e-10,1.00651776033,6.49840044041e-14,4.28715244472e-16,0,405.824194217,0,405.824194217,192.226801612,191.76581295
68.2222222222,1.4249599594,0.788498527773,6.00406212363e-10,5.48547540724e-10,2.03985954255e-10,1.00671450379,6.54182101887e-14,4.35438458515e-16,0,405.900637845,0,405.900637845,192.532963468,192.072015025
68.3333333333,1.42497915467,0.789930109824,6.1817979208e-10,5.64786772905e-10,2.0501692915e-10,1.00691327051,6.58589166648e-14,4.41938688289e-16,0,405.973258239,0,405.973258239,192.839104217,192.378195985
68.4444444444,1.42499831374,0.791363831048,6.36134289611e-10,5.81190984228e-10,2.06053778538e-10,1.00711406048,6.63062714509e-14,4.48211186324e-16,0,406.041986591,0,406.041986591,193.145223861,192.684355828
68.5555555556,1.42501743663,0.792799696233,6.54269705605e-10,5.97760951848e-10,2.0709650242e-10,1.0073168737,6.67604267063e-14,4.54251256933e-16,0,406.106754425,0,406.106754425,193.451322398,192.990494556
68.6666666667,1.42503652332,0.794237710183,6.72586039442e-10,6.14495676565e-10,2.08145100795e-10,1.00752171017,6.72215393084e-14,4.60054260172e-16,0,406.1674936,0,406.1674936,193.757399829,193.296612169
68.7777777778,1.42505557383,0.795677877712,6.91083290766e-10,6.3139615758e-10,2.09199573664e-10,1.0077285699,6.76897710398e-14,4.65615617589e-16,0,406.224136302,0,406.224136302,194.063456154,193.602708666
68.8888888889,1.42507458815,0.797120203654,7.09761460201e-10,6.48461617736e-10,2.10259921027e-10,1.00793745288,6.81652887839e-14,4.70930818116e-16,0,406.276615048,0,406.276615048,194.369491373,193.908784047
69,1.42509356627,0.798564692853,7.28620546989e-10,6.65692501123e-10,2.11326142883e-10,1.00814835912,6.86482647306e-14,4.75995422451e-16,0,406.324862676,0,406.324862676,194.675505485,194.214838312
69.1111111111,1.42511250821,0.800011350169,7.47660551994e-10,6.83088918763e-10,2.12398239232e-10,1.00836128861,6.91388765913e-14,4.80805070982e-16,0,406.368812351,0,406.368812351,194.981498492,194.520871462
69.2222222222,1.42513141396,0.801460180478,7.66881475273e-10,7.00650315544e-10,2.13476210075e-10,1.00857624135,6.96373078257e-14,4.85355489191e-16,0,406.408397558,0,406.408397558,195.287470392,194.826883496
69.3333333333,1.42515028351,0.802911188668,7.86283315538e-10,7.18377135556e-10,2.14560055412e-10,1.00879321734,7.01437478788e-14,4.89642494611e-16,0,406.443552102,0,406.443552102,195.593421186,195.132874414
69.4444444444,1.42516911688,0.804364379644,8.05866073765e-10,7.36269156754e-10,2.15649775242e-10,1.00901221658,7.06583924312e-14,4.93662006683e-16,0,406.474210103,0,406.474210103,195.899350874,195.438844217
69.5555555556,1.42518791406,0.805819758325,8.25629750351e-10,7.54326379138e-10,2.16745369566e-10,1.00923323908,7.11814436611e-14,4.97410053546e-16,0,406.500306,0,406.500306,196.205259456,195.744792904
69.6666666667,1.42520667505,0.807277329643,8.45574344785e-10,7.72549246797e-10,2.17846838384e-10,1.00945628483,7.17131105203e-14,5.00882781445e-16,0,406.521774542,0,406.521774542,196.511146932,196.050720475
69.7777777778,1.42522539984,0.808737098548,8.65699856529e-10,7.90937315642e-10,2.18954181695e-10,1.00968135384,7.22536090248e-14,5.04076464703e-16,0,406.53855079,0,406.53855079,196.817013302,196.356626931
69.8888888889,1.42524408845,0.810199070002,8.86006286693e-10,8.09490141584e-10,2.20067399499e-10,1.00990844609,7.28031625602e-14,5.06987517875e-16,0,406.550570116,0,406.550570116,197.122858565,196.662512271
70,1.42526274087,0.811663248984,9.06493634457e-10,8.28208723824e-10,2.21186491797e-10,1.0101375616,7.33620022033e-14,5.09612505187e-16,0,406.557768196,0,406.557768196,197.428682722,196.968376495
70.1111111111,1.4252813571,0.813129640488,9.27161900006e-10,8.47092840317e-10,2.22311458589e-10,1.01036870037,7.39303670608e-14,5.11948155004e-16,0,406.560081014,0,406.560081014,197.734485774,197.274219604
70.2222222222,1.42529993714,0.814598249521,9.48011083229e-10,8.66141935951e-10,2.23442299874e-10,1.01060186238,7.45085046269e-14,5.13991372696e-16,0,406.557444857,0,406.557444857,198.040267719,197.580041597
70.3333333333,1.42531848099,0.816069081107,9.69041184477e-10,8.85356343794e-10,2.24579015653e-10,1.01083704765,7.50966711592e-14,5.15739256172e-16,0,406.549796312,0,406.549796312,198.346028557,197.885842474
70.4444444444,1.42533698865,0.817542140284,9.90252204161e-10,9.04736174867e-10,2.25721605925e-10,1.01107425617,7.56951320755e-14,5.17189111448e-16,0,406.537072268,0,406.537072268,198.65176829,198.191622236
70.5555555556,1.42535546012,0.819017432107,1.01164414082e-09,9.24281207126e-10,2.26870070691e-10,1.01131348795,7.63041623728e-14,5.18338469509e-16,0,406.51920991,0,406.51920991,198.957486917,198.497380882
70.6666666667,1.4253738954,0.820494961645,1.03321699571e-09,9.43991551594e-10,2.28024409951e-10,1.01155474297,7.6924047069e-14,5.19185107192e-16,0,406.496146719,0,406.496146719,199.263184437,198.803118412
70.7777777778,1.42539229449,0.821974733983,1.05497076792e-09,9.63867430315e-10,2.29184623704e-10,1.01179802125,7.75550816693e-14,5.19727065365e-16,0,406.46782047,0,406.46782047,199.568860852,199.108834827
70.8888888889,1.42541065739,0.823456754219,1.07690545879e-09,9.83908177155e-10,2.30350711951e-10,1.01204332279,7.81975726582e-14,5.19962672902e-16,0,406.434169231,0,406.434169231,199.87451616,199.414530126
71,1.4254289841,0.824941027471,1.09902106759e-09,1.00411468029e-09,2.31522674691e-10,1.01229064757,7.88518380206e-14,5.19890568765e-16,0,406.395131359,0,406.395131359,200.180150362,199.720204309
71.1111111111,1.42544727462,0.826427558867,1.12131759347e-09,1.02448616257e-09,2.32700511925e-10,1.01253999561,7.95182077901e-14,5.19509728161e-16,0,406.350645501,0,406.350645501,200.485763458,200.025857376
71.2222222222,1.42546552895,0.827916353557,1.14379503771e-09,1.04502273501e-09,2.33884223652e-10,1.0127913669,8.01970246306e-14,5.1881949158e-16,0,406.300650591,0,406.300650591,200.791355447,200.331489328
71.3333333333,1.42548374709,0.8294074167,1.16645339936e-09,1.06572517478e-09,2.35073809873e-10,1.01304476144,8.08886444494e-14,5.17819591953e-16,0,406.245085845,0,406.245085845,201.096926331,200.637100165
71.4444444444,1.42550192904,0.830900753477,1.18929267941e-09,1.0865927047e-09,2.36269270587e-10,1.01330017924,8.1593437046e-14,5.16510188496e-16,0,406.183890766,0,406.183890766,201.402476109,200.942689885
71.5555555556,1.4255200748,0.832396369079,1.21231287672e-09,1.10762521377e-09,2.37470605795e-10,1.01355762029,8.23117867973e-14,5.14891898731e-16,0,406.117005136,0,406.117005136,201.70800478,201.24825849
71.6666666667,1.42553818438,0.833894268717,1.23551399208e-09,1.12882325709e-09,2.38677815497e-10,1.01381708459,8.30440933823e-14,5.12965835995e-16,0,406.044369017,0,406.044369017,202.013512345,201.553805979
71.7777777778,1.42555625776,0.835394457616,1.2588960259e-09,1.15018694569e-09,2.39890899692e-10,1.01407857215,8.37907725478e-14,5.10733646844e-16,0,405.96592275,0,405.96592275,202.318998804,201.859332353
71.8888888889,1.42557429495,0.836896941017,1.28245897697e-09,1.17171561342e-09,2.41109858381e-10,1.01434208296,8.4552256917e-14,5.08197550317e-16,0,405.881606952,0,405.881606952,202.624464157,202.16483761
72,1.42559229595,0.838401724179,1.30620284544e-09,1.19340937133e-09,2.42334691563e-10,1.01460761702,8.53290544576e-14,5.05360381755e-16,0,405.791362513,0,405.791362513,202.929908404,202.470321753
72.1111111111,1.42561026077,0.839908812373,1.33012763257e-09,1.21526888552e-09,2.43565399239e-10,1.01487517433,8.61219769999e-14,5.02225636255e-16,0,405.695130599,0,405.695130599,203.235331544,202.775784779
72.2222222222,1.42562818939,0.841418210891,1.35423333709e-09,1.23729326784e-09,2.44801981409e-10,1.0151447549,8.6932283683e-14,4.98797512193e-16,0,405.592852644,0,405.592852644,203.540733579,203.08122669
72.3333333333,1.42564608182,0.842929925037,1.37851995989e-09,1.25948296237e-09,2.46044438072e-10,1.01541635872,8.77616526379e-14,4.9508095959e-16,0,405.484470353,0,405.484470353,203.846114507,203.386647485
72.4444444444,1.42566393807,0.844443960135,1.40298750046e-09,1.28183808012e-09,2.47292769228e-10,1.01568998579,8.86122185616e-14,4.91081724948e-16,0,405.369925699,0,405.369925699,204.151474329,203.692047165
72.5555555556,1.42568175812,0.845960321521,1.42763595904e-09,1.30435873213e-09,2.48546974879e-10,1.01596563612,8.94865501899e-14,4.86806398513e-16,0,405.249160922,0,405.249160922,204.456813045,203.997425728
72.6666666667,1.42569954199,0.847479014551,1.45246533481e-09,1.32704436329e-09,2.49807055022e-10,1.0162433097,9.03876905847e-14,4.8226245808e-16,0,405.122118525,0,405.122118525,204.762130655,204.302783176
72.7777777778,1.42571728966,0.849000044596,1.47747562825e-09,1.34989552869e-09,2.5107300966e-10,1.01652300653,9.13191716447e-14,4.77458312609e-16,0,404.988741275,0,404.988741275,205.067427159,204.608119509
72.8888888889,1.42573500114,0.850523417045,1.50266684029e-09,1.37291189528e-09,2.5234483879e-10,1.01680472661,9.22850337343e-14,4.72403340364e-16,0,404.8489722,0,404.8489722,205.372702557,204.913434726
73,1.42575267644,0.8520491373,1.52803897017e-09,1.39609335204e-09,2.53622542415e-10,1.01708846995,9.32898677528e-14,4.6710792095e-16,0,404.702754589,0,404.702754589,205.677956848,205.218728827
73.1111111111,1.42577031554,0.853577210783,1.55359201777e-09,1.41944056509e-09,2.54906120533e-10,1.01737423654,9.43388186348e-14,4.61583462459e-16,0,404.550031989,0,404.550031989,205.983190034,205.524001812
73.2222222222,1.42578791846,0.855107642933,1.5793259828e-09,1.44295275728e-09,2.56195573144e-10,1.01766202638,9.54376116762e-14,4.55842417231e-16,0,404.390748201,0,404.390748201,206.288402113,205.829253682
73.3333333333,1.42580548519,0.856640439202,1.60524086609e-09,1.4666303727e-09,2.5749090025e-10,1.01795183948,9.65925933621e-14,4.4989828744e-16,0,404.224847286,0,404.224847286,206.593593086,206.134484436
73.4444444444,1.42582301572,0.858175605063,1.63133666686e-09,1.49047318931e-09,2.58792101848e-10,1.01824367582,9.78107833483e-14,4.43765614274e-16,0,404.052273554,0,404.052273554,206.898762953,206.439694074
73.5555555556,1.42584051007,0.859713146003,1.65761338626e-09,1.51448120711e-09,2.60099177941e-10,1.01853753543,9.90999217435e-14,4.37459954007e-16,0,403.872971571,0,403.872971571,207.203911713,206.744882597
73.6666666667,1.42585796822,0.861253067528,1.68407102289e-09,1.53865453711e-09,2.61412128526e-10,1.01883341828,1.00468494517e-13,4.30997831011e-16,0,403.686886151,0,403.686886151,207.509039368,207.050050004
73.7777777778,1.42587539019,0.862795375159,1.71070957708e-09,1.56299340137e-09,2.62730953606e-10,1.01913132439,1.01925750077e-13,4.24396673879e-16,0,403.493962358,0,403.493962358,207.814145917,207.355196296
73.8888888889,1.42589277597,0.864340074436,1.73752904961e-09,1.58749735579e-09,2.64055653179e-10,1.01943125375,1.03481690601e-13,4.17674726125e-16,0,403.294145505,0,403.294145505,208.119231359,207.660321471
74,1.42591012555,0.865887170916,1.76452944015e-09,1.61216640038e-09,2.65386227245e-10,1.01973320636,1.05147045743e-13,4.10850933044e-16,0,403.087381148,0,403.087381148,208.424295695,207.965425531
74.1111111111,1.42592743895,0.867436670172,1.79171074781e-09,1.63700120126e-09,2.66722675805e-10,1.02003718222,1.06933231191e-13,4.03944805123e-16,0,402.87361509,0,402.87361509,208.729338925,208.270508476
74.2222222222,1.42594471616,0.868988577794,1.8190729737e-09,1.66200109231e-09,2.68064998859e-10,1.02034318134,1.08852306238e-13,3.96976258646e-16,0,402.652793377,0,402.652793377,209.034361049,208.575570304
74.3333333333,1.42596195718,0.870542899391,1.84661611799e-09,1.68716629556e-09,2.69413196406e-10,1.02065120371,1.10917057852e-13,3.89965432826e-16,0,402.424862296,0,402.424862296,209.339362067,208.880611017
74.4444444444,1.425979162,0.872099640589,1.87434017908e-09,1.71249703307e-09,2.70767268447e-10,1.02096124934,1.13142195082e-13,3.82932489346e-16,0,402.189768376,0,402.189768376,209.644341978,209.185630615
74.5555555556,1.42599633064,0.873658807031,1.90224515869e-09,1.73799297176e-09,2.72127214982e-10,1.02127331821,1.15545213443e-13,3.75897400302e-16,0,401.947458383,0,401.947458383,209.949300784,209.490629096
74.6666666667,1.42601346309,0.875220404377,1.93033105632e-09,1.76365400062e-09,2.7349303601e-10,1.02158741034,1.18146027349e-13,3.68879724489e-16,0,401.697879321,0,401.697879321,210.254238483,209.795606462
74.7777777778,1.42603055935,0.876784438306,1.95859787129e-09,1.78948023066e-09,2.74864731531e-10,1.02190352573,1.20966672169e-13,3.61898384837e-16,0,401.44097843,0,401.44097843,210.559155076,210.100562712
74.8888888889,1.42604761942,0.878350914515,1.98704560457e-09,1.815472217e-09,2.76242301546e-10,1.02222166436,1.24031078924e-13,3.54971452196e-16,6.24430542061e-09,401.176703187,7.56014906349e-07,401.176703943,210.864050563,210.405497847
75,1.4260646433,0.879919838716,2.01567425527e-09,1.84162918249e-09,2.77625746055e-10,1.02254182625,1.27364857788e-13,3.48115940785e-16,2.17028711328e-08,400.905001298,2.62776593062e-06,400.905003926,211.168924944,210.710411866
75.1111111111,1.42608163099,0.881491216641,2.04448382421e-09,1.86795168222e-09,2.79015065057e-10,1.02286401139,1.3099519304e-13,3.41347626793e-16,4.89758988314e-08,400.625820706,5.93025756228e-06,400.625826636,211.473778219,211.015304769
75.2222222222,1.42609858249,0.883065054041,2.07347431042e-09,1.8944391611e-09,2.80410258553e-10,1.02318821978,1.3495076648e-13,3.34680892722e-16,8.93126261767e-08,400.33910958,1.08152205227e-05,400.339120395,211.778610388,211.320176557
75.3333333333,1.4261154978,0.884641356682,2.10264571519e-09,1.92109206321e-09,2.81811326542e-10,1.02351445143,1.39261668812e-13,3.28128605667e-16,1.3749088827e-07,400.04481632,1.66502198072e-05,400.04483297,212.08342145,211.625027229
75.4444444444,1.42613436393,0.886220041178,2.800968306e-09,2.61842469929e-09,2.84715306747e-10,1.16099278766,1.44004909368e-13,6.9438750927e-16,2.02547641209e-07,399.97804551,2.45338270087e-05,399.978070044,212.388185936,211.929823176
75.5555555556,1.42615393072,0.887801169173,3.76707917864e-09,3.56456930639e-09,2.88180310104e-10,1.34933270959,1.49199025337e-13,1.15451633429e-15,2.78309674883e-07,399.998820836,3.37190041153e-05,399.998854555,212.69291987,212.234585544
75.6666666667,1.42617351063,0.889384777298,4.75048434006e-09,4.52751802715e-09,2.91688337539e-10,1.54107808852,1.54866483418e-13,1.57649691677e-15,3.66493407217e-07,400.020700288,4.44138823575e-05,400.020744702,212.997632066,212.539325962
75.7777777778,1.42619310366,0.890970871386,5.75102997803e-09,5.50727086157e-09,2.95239389054e-10,1.73622892442,1.61044535561e-13,1.96865694881e-15,4.7058477845e-07,400.042121372,5.70422750752e-05,400.042178414,213.302322524,212.844044431
75.8888888889,1.42621270981,0.892559457286,6.76871609382e-09,6.50382769862e-09,2.98833464648e-10,1.93478521732,1.67771194483e-13,2.33448249754e-15,5.89537350968e-07,400.062506701,7.14784247842e-05,400.06257818,213.606991244,213.14874095
76,1.42623232908,0.894150540869,7.80354268649e-09,7.51718964853e-09,3.02470564321e-10,2.1367469672,1.75085046307e-13,2.67600106281e-15,7.2129485463e-07,400.081556623,8.74738086073e-05,400.081644097,213.911638225,213.453415519
