case_id,time_s,q_mAh_cm2,voltage_V,S_direct,S_reconstructed,cI2_surf_free_avg_mol_m3,cI2_surf_tot_avg_mol_m3,beta_surf_avg,cI_minus_surf_avg_mol_m3,eps_s_avg,eps_s_reg_avg,theta_avg,A_bare_avg,K_perm_rel_avg,D_rel_avg,eps_l_eff_avg,Rfilm_avg_ohm_m2,R_precip_avg,R_diss_avg
matched_control,6830,75.8888888889,1.42621291898,0.892559492679,0.892559492679,0.395701375088,317.235755246,801.770768669,1048.29273426,6.7979449084e-09,7.76976609065e-09,2.63721008823e-05,0.999973570936,0.999999885371,0.999999988004,0.849999993202,0.00247856798594,1.67803577784e-13,2.33988244362e-15
matched_control,6840,76,1.42623254191,0.894150577386,0.894150577386,0.396406755975,317.540402357,801.112730909,1047.37879293,7.83376051065e-09,8.80487686324e-09,2.99324465982e-05,0.999970001937,0.999999867904,0.999999986176,0.849999992166,0.00258082409467,1.75119982793e-13,2.68158000868e-15
matched_control,6850,76.1111111111,1.42625217799,0.895744165679,0.895744165679,0.397113246784,317.845027731,800.454740102,1046.46491681,8.88672942265e-09,9.85725780217e-09,3.35254951165e-05,0.999966400102,0.999999850149,0.999999984318,0.849999991113,0.00267173990514,1.83062467059e-13,3.00036695195e-15
matched_control,6860,76.2222222222,1.42627182722,0.897340263463,0.897340263463,0.397820850135,318.149631367,799.796796246,1045.5511059,9.95685164405e-09,1.09268759726e-08,3.71570650404e-05,0.999962759611,0.999999832104,0.999999982429,0.849999990043,0.0027541608631,1.91670172707e-13,3.29743700255e-15
matched_control,6870,76.3333333333,1.42629148959,0.898938876664,0.898938876664,0.398529568654,318.454213267,799.138899343,1044.6373602,1.10441271735e-08,1.20137108981e-08,4.0830924495e-05,0.999959076698,0.999999813771,0.99999998051,0.849999988956,0.00282993196492,2.00982350383e-13,3.57385193462e-15
matched_control,6880,76.4444444444,1.42631116511,0.900540011226,0.900540011226,0.399239404977,318.75877343,798.481049391,1043.72367971,1.21485560132e-08,1.31177490451e-08,4.45496309093e-05,0.999955348805,0.999999795148,0.999999978561,0.849999987851,0.00290032437092,2.11038279586e-13,3.83060787009e-15
matched_control,6890,76.5555555556,1.42633085377,0.902143673111,0.902143673111,0.399950361746,319.063311856,797.823246391,1042.81006443,1.32701381617e-08,1.42389811225e-08,4.83149817726e-05,0.999951574136,0.999999776236,0.999999976582,0.84999998673,0.0029662506212,2.21877131812e-13,4.06866865186e-15
matched_control,6900,76.6666666667,1.42635055558,0.903749868301,0.903749868301,0.400662441613,319.367828545,797.165490343,1041.89651437,1.44088736197e-08,1.5377400683e-08,5.21282744045e-05,0.999947751394,0.999999757034,0.999999974573,0.849999985591,0.00302838155607,2.33537847191e-13,4.28898264147e-15
matched_control,6910,76.7777777778,1.42637027053,0.905358602796,0.905358602796,0.40137564724,319.672323497,796.507781247,1040.98302951,1.55647623869e-08,1.65330034398e-08,5.5990464575e-05,0.999943879622,0.999999737544,0.999999972533,0.849999984435,0.00308720964513,2.46058989851e-13,4.49249049182e-15
matched_control,6920,76.8888888889,1.42638999863,0.906969882616,0.906969882616,0.402089981293,319.976796712,795.850119102,1040.06960986,1.67378044631e-08,1.77057871183e-08,5.99022687643e-05,0.999939958107,0.999999717764,0.999999970463,0.849999983262,0.00314307886064,2.59478557e-13,4.6801277078e-15
matched_control,6930,77,1.42640973987,0.908583713799,0.908583713799,0.402805446451,320.28124819,795.19250391,1039.15625543,1.79279998485e-08,1.8895751855e-08,6.38642344908e-05,0.999935986299,0.999999697695,0.999999968362,0.849999982072,0.00319620153379,2.73833805537e-13,4.85282401068e-15
matched_control,6940,77.1111111111,1.42642949426,0.910200102404,0.910200102404,0.403522045399,320.585677931,794.53493567,1038.24296621,1.91353485429e-08,2.01029007207e-08,6.78767906092e-05,0.999931963772,0.999999677337,0.999999966232,0.849999980865,0.00324675383596,2.89161096158e-13,5.01150052702e-15
matched_control,6950,77.2222222222,1.42644926179,0.911819054507,0.911819054507,0.404239780831,320.890085935,793.877414381,1037.3297422,2.03599219951e-08,2.13272373514e-08,7.19402692937e-05,0.999927890192,0.999999656689,0.999999964071,0.84999997964,0.00329813057555,3.05495785818e-13,5.15708087946e-15
