case_id,time_s,q_mAh_cm2,voltage_V,S_direct,S_reconstructed,cI2_surf_free_avg_mol_m3,cI2_surf_tot_avg_mol_m3,beta_surf_avg,cI_minus_surf_avg_mol_m3,eps_s_avg,eps_s_reg_avg,theta_avg,A_bare_avg,K_perm_rel_avg,D_rel_avg,eps_l_eff_avg,Rfilm_avg_ohm_m2,R_precip_avg,R_diss_avg
matched_physical_dense,820,9.11111111111,1.40312147652,0.243898721193,0.243898721193,0.108128433062,130.334879506,1205.47666027,1608.99536148,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.84210501393e-14,2.25487024687e-22
matched_physical_dense,830,9.22222222222,1.40320807795,0.244632486406,0.244632486406,0.10845373564,130.652602272,1204.79037909,1608.04219318,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.84389148483e-14,2.25267742612e-22
matched_physical_dense,840,9.33333333333,1.40329467938,0.245367088049,0.245367088049,0.108779409035,130.970325039,1204.10409792,1607.08902488,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.84568346369e-14,2.2504820992e-22
matched_physical_dense,850,9.44444444444,1.40338128081,0.246102527553,0.246102527553,0.109105453882,131.288047805,1203.41781674,1606.13585659,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.84748097601e-14,2.24828426181e-22
matched_physical_dense,860,9.55555555556,1.40346788225,0.246838806353,0.246838806353,0.109431870816,131.605770571,1202.73153557,1605.18268829,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.84928404746e-14,2.24608390967e-22
matched_physical_dense,870,9.66666666667,1.40355448368,0.247575925886,0.247575925886,0.109758660476,131.923493337,1202.04525439,1604.22951999,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.85109270385e-14,2.24388103845e-22
matched_physical_dense,880,9.77777777778,1.40364108511,0.248313887593,0.248313887593,0.1100858235,132.241216103,1201.35897322,1603.27635169,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.85290697117e-14,2.24167564385e-22
matched_physical_dense,890,9.88888888889,1.40372768655,0.249052692919,0.249052692919,0.110413360527,132.558938869,1200.67269204,1602.32318339,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.85472687556e-14,2.23946772154e-22
matched_physical_dense,900,10,1.40381428798,0.24979234331,0.24979234331,0.110741272201,132.876661635,1199.98641087,1601.37001509,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.85655244333e-14,2.23725726718e-22
matched_physical_dense,910,10.1111111111,1.40390088941,0.250532840218,0.250532840218,0.111069559163,133.194384401,1199.30012969,1600.4168468,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.85838370094e-14,2.23504427642e-22
matched_physical_dense,920,10.2222222222,1.40398749085,0.251274185097,0.251274185097,0.111398222059,133.512107167,1198.61384852,1599.4636785,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.86022067502e-14,2.23282874491e-22
matched_physical_dense,930,10.3333333333,1.40407409228,0.252016379403,0.252016379403,0.111727261535,133.829829934,1197.92756734,1598.5105102,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.86206339239e-14,2.23061066828e-22
matched_physical_dense,940,10.4444444444,1.40416069371,0.252759424599,0.252759424599,0.112056678239,134.1475527,1197.24128617,1597.5573419,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.86391188e-14,2.22839004215e-22
matched_physical_dense,950,10.5555555556,1.40424729515,0.253503322147,0.253503322147,0.112386472818,134.465275466,1196.55500499,1596.6041736,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.86576616499e-14,2.22616686215e-22
matched_physical_dense,960,10.6666666667,1.40433389658,0.254248073516,0.254248073516,0.112716645925,134.782998232,1195.86872382,1595.6510053,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.86762627467e-14,2.22394112386e-22
matched_physical_dense,970,10.7777777778,1.40442049801,0.254993680176,0.254993680176,0.113047198211,135.100720998,1195.18244264,1594.69783701,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.86949223653e-14,2.22171282289e-22
matched_physical_dense,980,10.8888888889,1.40450709945,0.255740143602,0.255740143602,0.11337813033,135.418443764,1194.49616147,1593.74466871,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.8713640782e-14,2.21948195482e-22
