KJ_LOADED sols=sol1|sol2|sol3|sol4|sol5|sol6
TR,baseline_KC,18.666667,1.4097431,1.0000000,5.0405073e-18
TR,baseline_KC,18.777778,1.4098024,1.0000000,5.0405073e-18
TR,baseline_KC,18.888889,1.4098618,1.0000000,5.0405073e-18
TR,baseline_KC,19.000000,1.4099211,1.0000000,5.0405073e-18
TR,baseline_KC,19.111111,1.4099805,1.0000000,5.0405073e-18
TR,baseline_KC,19.222222,1.4100399,1.0000000,5.0405073e-18
TR,baseline_KC,19.333333,1.4100992,1.0000000,5.0405073e-18
TR,baseline_KC,19.444444,1.4101586,1.0000000,5.0405073e-18
TR,baseline_KC,19.555556,1.4102180,1.0000000,5.0405073e-18
TR,baseline_KC,19.666667,1.4102773,1.0000000,5.0405073e-18
TR,baseline_KC,19.777778,1.4103367,1.0000000,5.0405073e-18
TR,baseline_KC,19.888889,1.4103961,1.0000000,5.0405073e-18
TR,baseline_KC,20.000000,1.4104554,1.0000000,5.0405073e-18
TR,baseline_KC,20.111111,1.4105148,1.0000000,5.0405073e-18
TR,baseline_KC,20.222222,1.4105741,1.0000000,5.0405073e-18
TR,baseline_KC,20.333333,1.4106335,1.0000000,5.0405073e-18
TR,baseline_KC,20.444444,1.4106929,1.0000000,5.0405073e-18
TR,baseline_KC,20.555556,1.4107522,1.0000000,5.0405073e-18
TR,baseline_KC,20.666667,1.4108116,1.0000000,5.0405073e-18
TR,baseline_KC,20.777778,1.4108710,1.0000000,5.0405073e-18
TR,baseline_KC,20.888889,1.4109303,1.0000000,5.0405073e-18
TR,baseline_KC,21.000000,1.4109897,1.0000000,5.0405073e-18
TR,baseline_KC,21.111111,1.4110491,1.0000000,5.0405073e-18
TR,baseline_KC,21.222222,1.4111084,1.0000000,5.0405073e-18
TR,baseline_KC,21.333333,1.4111678,1.0000000,5.0405073e-18
TR,baseline_KC,21.444444,1.4112271,1.0000000,5.0405073e-18
TR,baseline_KC,21.555556,1.4112865,1.0000000,5.0405073e-18
TR,baseline_KC,21.666667,1.4113459,1.0000000,5.0405073e-18
TR,baseline_KC,21.777778,1.4114052,1.0000000,5.0405073e-18
TR,baseline_KC,21.888889,1.4114646,1.0000000,5.0405073e-18
TR,baseline_KC,22.000000,1.4115240,1.0000000,5.0405073e-18
TR,baseline_KC,22.111111,1.4115833,1.0000000,5.0405073e-18
TR,baseline_KC,22.222222,1.4116427,1.0000000,5.0405073e-18
TR,baseline_KC,22.333333,1.4117021,1.0000000,5.0405073e-18
TR,baseline_KC,22.444444,1.4117614,1.0000000,5.0405073e-18
TR,baseline_KC,22.555556,1.4118208,1.0000000,5.0405073e-18
TR,baseline_KC,22.666667,1.4118801,1.0000000,5.0405073e-18
TR,baseline_KC,22.777778,1.4119395,1.0000000,5.0405073e-18
TR,baseline_KC,22.888889,1.4119989,1.0000000,5.0405073e-18
TR,baseline_KC,23.000000,1.4120582,1.0000000,5.0405073e-18
TR,baseline_KC,23.111111,1.4121176,1.0000000,5.0405073e-18
TR,baseline_KC,23.222222,1.4121770,1.0000000,5.0405073e-18
TR,baseline_KC,23.333333,1.4122363,1.0000000,5.0405073e-18
TR,baseline_KC,23.444444,1.4122957,1.0000000,5.0405073e-18
TR,baseline_KC,23.555556,1.4123551,1.0000000,5.0405073e-18
TR,baseline_KC,23.666667,1.4124144,1.0000000,5.0405073e-18
TR,baseline_KC,23.777778,1.4124738,1.0000000,5.0405073e-18
TR,baseline_KC,23.888889,1.4125331,1.0000000,5.0405073e-18
TR,baseline_KC,24.000000,1.4125925,1.0000000,5.0405073e-18
TR,baseline_KC,24.111111,1.4126519,1.0000000,5.0405073e-18
TR,baseline_KC,24.222222,1.4127112,1.0000000,5.0405073e-18
TR,baseline_KC,24.333333,1.4127706,1.0000000,5.0405073e-18
TR,baseline_KC,24.444444,1.4128300,1.0000000,5.0405073e-18
TR,baseline_KC,24.555556,1.4128893,1.0000000,5.0405073e-18
TR,baseline_KC,24.666667,1.4129487,1.0000000,5.0405073e-18
TR,baseline_KC,24.777778,1.4130081,1.0000000,5.0405073e-18
TR,baseline_KC,24.888889,1.4130674,1.0000000,5.0405073e-18
TR,baseline_KC,25.000000,1.4131268,1.0000000,5.0405073e-18
TR,baseline_KC,25.111111,1.4131861,1.0000000,5.0405073e-18
TR,baseline_KC,25.222222,1.4132455,1.0000000,5.0405073e-18
TR,baseline_KC,25.333333,1.4133049,1.0000000,5.0405073e-18
TR,baseline_KC,25.444444,1.4133642,1.0000000,5.0405073e-18
TR,baseline_KC,25.555556,1.4134236,1.0000000,5.0405073e-18
TR,baseline_KC,25.666667,1.4134830,1.0000000,5.0405073e-18
TR,baseline_KC,25.777778,1.4135423,1.0000000,5.0405073e-18
TR,baseline_KC,25.888889,1.4136017,1.0000000,5.0405073e-18
TR,baseline_KC,26.000000,1.4136611,1.0000000,5.0405073e-18
TR,baseline_KC,26.111111,1.4137204,1.0000000,5.0405073e-18
TR,baseline_KC,26.222222,1.4137798,1.0000000,5.0405073e-18
TR,baseline_KC,26.333333,1.4138391,1.0000000,5.0405073e-18
TR,baseline_KC,26.444444,1.4138985,1.0000000,5.0405073e-18
TR,baseline_KC,26.555556,1.4139579,1.0000000,5.0405073e-18
TR,baseline_KC,26.666667,1.4140172,1.0000000,5.0405073e-18
TR,baseline_KC,26.777778,1.4140766,1.0000000,5.0405073e-18
TR,baseline_KC,26.888889,1.4141360,1.0000000,5.0405073e-18
TR,baseline_KC,27.000000,1.4141953,1.0000000,5.0405073e-18
TR,baseline_KC,27.111111,1.4142547,1.0000000,5.0405073e-18
TR,baseline_KC,27.222222,1.4143141,1.0000000,5.0405073e-18
TR,baseline_KC,27.333333,1.4143734,1.0000000,5.0405073e-18
TR,baseline_KC,27.444444,1.4144173,1.0000000,5.0405073e-18
TR,baseline_KC,27.555556,1.4144558,1.0000000,5.0405073e-18
TR,baseline_KC,27.666667,1.4144943,1.0000000,5.0405073e-18
TR,baseline_KC,27.777778,1.4145328,1.0000000,5.0405073e-18
TR,baseline_KC,27.888889,1.4145712,1.0000000,5.0405073e-18
TR,baseline_KC,28.000000,1.4146097,1.0000000,5.0405073e-18
TR,baseline_KC,28.111111,1.4146482,1.0000000,5.0405073e-18
TR,baseline_KC,28.222222,1.4146867,1.0000000,5.0405073e-18
TR,baseline_KC,28.333333,1.4147252,1.0000000,5.0828112e-18
TR,baseline_KC,28.444444,1.4147636,1.0000000,5.0828112e-18
TR,baseline_KC,28.555556,1.4148021,1.0000000,5.0828112e-18
TR,baseline_KC,28.666667,1.4148406,1.0000000,5.0828112e-18
TR,baseline_KC,28.777778,1.4148791,1.0000000,5.0828112e-18
TR,baseline_KC,28.888889,1.4149176,1.0000000,5.0828112e-18
TR,baseline_KC,29.000000,1.4149560,1.0000000,5.0828112e-18
TR,baseline_KC,29.111111,1.4149945,1.0000000,5.0828112e-18
TR,baseline_KC,29.222222,1.4150330,1.0000000,5.0828112e-18
TR,baseline_KC,29.333333,1.4150715,1.0000000,5.0828112e-18
TR,baseline_KC,29.444444,1.4151100,1.0000000,5.0828112e-18
TR,baseline_KC,29.555556,1.4151485,1.0000000,5.0828112e-18
TR,baseline_KC,29.666667,1.4151869,1.0000000,5.0828112e-18
TR,baseline_KC,29.777778,1.4152254,1.0000000,5.0828112e-18
TR,baseline_KC,29.888889,1.4152639,1.0000000,5.0960311e-18
TR,baseline_KC,30.000000,1.4153024,1.0000000,5.0960311e-18
TR,baseline_KC,30.111111,1.4153409,1.0000000,5.1092511e-18
TR,baseline_KC,30.222222,1.4153793,1.0000000,5.1092511e-18
TR,baseline_KC,30.333333,1.4154178,1.0000000,5.1092511e-18
TR,baseline_KC,30.444444,1.4154563,1.0000000,5.1092511e-18
TR,baseline_KC,30.555556,1.4154948,1.0000000,5.1092511e-18
TR,baseline_KC,30.666667,1.4155333,1.0000000,5.1092511e-18
TR,baseline_KC,30.777778,1.4155717,1.0000000,5.1092511e-18
TR,baseline_KC,30.888889,1.4156102,1.0000000,5.1092511e-18
TR,baseline_KC,31.000000,1.4156487,1.0000000,5.1092511e-18
TR,baseline_KC,31.111111,1.4156872,1.0000000,5.1092511e-18
TR,baseline_KC,31.222222,1.4157257,1.0000000,5.1304030e-18
