Q,V_baseline_KC,V_network_cpath,dV_mV,K_perm_rel_KC,K_perm_rel_network,eps_s
103.44444,1.4674532,1.4673891,-0.06410000000012239,0.9968755,0.99949292,0.00018570036
103.55556,1.467983,1.4679215,-0.061499999999936605,0.99683828,0.9994859,0.00018791772
103.66667,1.4685197,1.4684606,-0.059100000000089636,0.99680076,0.99947881,0.0001901533
103.77778,1.4690636,1.4690062,-0.05739999999998524,0.99676291,0.99947163,0.00019240804
103.88889,1.469614,1.4695585,-0.055499999999986116,0.99672478,0.99946438,0.0001946802
104.0,1.4701708,1.4701176,-0.05319999999997549,0.99668635,0.99945707,0.00019696977
104.11111,1.4707341,1.4706833,-0.05080000000012852,0.99664764,0.99944968,0.00019927677
104.22222,1.4713039,1.4712558,-0.04810000000010639,0.99660864,0.99944222,0.00020160119
104.33333,1.4718802,1.471835,-0.04519999999996749,0.99656934,0.99943468,0.00020394303
104.44444,1.4724634,1.472421,-0.04240000000010902,0.99652974,0.99942708,0.00020630318
104.55556,1.473056,1.4730137,-0.042299999999828586,0.99648978,0.99941941,0.00020868511
104.66667,1.4736558,1.4736131,-0.04270000000006213,0.99644951,0.99941166,0.00021108566
104.77778,1.4742629,1.4742192,-0.043699999999979866,0.99640893,0.99940384,0.00021350485
104.88889,1.4748772,1.4748364,-0.04080000000006301,0.99636804,0.99939593,0.00021594267
105.0,1.4754988,1.4754637,-0.035100000000065634,0.99632684,0.99938793,0.00021839912
105.11111,1.4761276,1.4760989,-0.028700000000103643,0.99628533,0.99937985,0.00022087421
105.22222,1.4767636,1.4767421,-0.021499999999896602,0.99624351,0.99937169,0.00022336792
105.33333,1.4774096,1.4773932,-0.016400000000027504,0.99620129,0.99936345,0.00022588581
105.44444,1.4780637,1.4780523,-0.011399999999994748,0.99615873,0.99935513,0.00022842426
105.55556,1.4787257,1.4787193,-0.006399999999961992,0.99611583,0.99934673,0.00023098281
105.66667,1.4793957,1.4793943,-0.0013999999999292356,0.9960726,0.99933825,0.00023356147
105.77778,1.4800736,1.4800772,0.003599999999881476,0.99602904,0.99932969,0.00023616024
105.88889,1.4807595,1.480768,0.00850000000007789,0.99598514,0.99932105,0.00023877912
106.0,1.4814533,1.4814699,0.016599999999922233,0.99594091,0.99931231,0.0002414181
106.11111,1.48216,1.4821873,0.027300000000174407,0.99589626,0.99930345,0.0002440822
106.22222,1.4828791,1.4829143,0.03520000000012402,0.99585121,0.9992945,0.00024677084
106.33333,1.483608,1.483651,0.04300000000001525,0.99580578,0.99928546,0.00024948157
106.44444,1.4843468,1.4843974,0.05060000000001175,0.99576,0.99927633,0.00025221438
106.55556,1.4850955,1.4851536,0.0581000000001719,0.99571384,0.9992671,0.00025496928
106.66667,1.485854,1.4859194,0.06539999999999324,0.99566732,0.99925779,0.00025774626
106.77778,1.4866225,1.486695,0.0725000000001419,0.99562044,0.99924838,0.00026054533
106.88889,1.4874029,1.4874803,0.07740000000011626,0.99557313,0.99923888,0.00026337
107.0,1.4881975,1.4882753,0.07779999999990572,0.99552532,0.99922928,0.00026622471
107.11111,1.4890036,1.4890801,0.07650000000003487,0.9954771,0.9992196,0.00026910406
107.22222,1.4898209,1.4899061,0.08520000000000749,0.99542848,0.99920974,0.00027200803
107.33333,1.4906496,1.4907438,0.09419999999993323,0.99537945,0.99919977,0.00027493665
107.44444,1.4914895,1.4915933,0.10379999999998724,0.99533001,0.99918969,0.00027788989
107.55556,1.4923408,1.4924546,0.11380000000005275,0.99528016,0.99917951,0.00028086777
107.66667,1.4932038,1.4933276,0.12379999999989622,0.99522989,0.99916921,0.0002838713
107.77778,1.4940826,1.4942123,0.12970000000001036,0.995179,0.99915881,0.00028691232
107.88889,1.4949738,1.4951088,0.13499999999999623,0.99512765,0.9991483,0.00028998126
108.0,1.4958774,1.496017,0.1396000000000175,0.99507584,0.99913767,0.00029307812
108.11111,1.4967936,1.496937,0.14340000000001574,0.99502356,0.99912694,0.00029620289
108.22222,1.4977222,1.4978688,0.14660000000010776,0.99497083,0.9991161,0.00029935559
108.33333,1.4986632,1.4988233,0.16009999999999636,0.99491763,0.99910506,0.0003025362
108.44444,1.4996167,1.4997967,0.180000000000069,0.99486398,0.99909385,0.00030574473
108.55556,1.5005901,1.5007847,0.19460000000015576,0.99480962,0.99908251,0.00030899592
108.66667,1.5015799,1.5017873,0.2073999999998577,0.99475467,0.99907103,0.00031228267
108.77778,1.5025843,1.5028044,0.22009999999994534,0.99469919,0.99905942,0.00031560185
108.88889,1.5036036,1.5038362,0.23260000000013825,0.99464317,0.99904767,0.00031895348
109.0,1.5046375,1.5048826,0.24509999999988707,0.99458662,0.99903578,0.00032233755
109.11111,1.5056863,1.5059436,0.2572999999999048,0.99452953,0.99902376,0.00032575406
109.22222,1.5067497,1.5070192,0.2694999999999226,0.99447191,0.9990116,0.00032920302
109.33333,1.5078345,1.5081094,0.27489999999996684,0.99441354,0.9989993,0.00033269774
109.44444,1.5089423,1.509223,0.2807000000000226,0.99435435,0.99898679,0.00033624174
109.55556,1.5100681,1.5103679,0.29980000000007223,0.99429453,0.99897399,0.00033982464
109.66667,1.5112118,1.5115315,0.3196999999999228,0.99423407,0.99896101,0.00034344644
109.77778,1.5123734,1.512714,0.3405999999999132,0.99417296,0.99894786,0.00034710715
109.88889,1.513553,1.5139153,0.3623000000001486,0.99411122,0.99893452,0.00035080676
110.0,1.5147505,1.5151354,0.3848999999997993,0.99404884,0.99892101,0.00035454527
110.11111,1.5159691,1.5163743,0.4052000000001055,0.99398568,0.99890731,0.0003583314
110.22222,1.517217,1.517632,0.4150000000000542,0.99392136,0.99889344,0.00036218827
110.33333,1.5184861,1.5189085,0.42239999999993394,0.99385624,0.99887938,0.00036609327
110.44444,1.5197765,1.5202038,0.4272999999999083,0.99379034,0.99886514,0.00037004641
110.55556,1.5210882,1.5215202,0.43200000000021,0.99372365,0.99885069,0.00037404769
110.66667,1.5224211,1.5228854,0.46429999999997307,0.99365617,0.9988357,0.00037809711
110.77778,1.5237752,1.5242751,0.4999000000001086,0.99358791,0.99882047,0.00038219468
110.88889,1.5251506,1.5256892,0.5386000000000557,0.99351886,0.99880497,0.00038634038
111.0,1.526564,1.5271277,0.5637000000000558,0.99344812,0.99878922,0.00039058957
111.11111,1.5280033,1.5285906,0.5873000000000683,0.99337634,0.99877322,0.00039490206
111.22222,1.529468,1.530078,0.6099999999999994,0.99330355,0.99875695,0.00039927647
111.33333,1.5309581,1.5315898,0.6316999999997908,0.99322975,0.99874043,0.00040371282
111.44444,1.5324736,1.5331261,0.6524999999999448,0.99315494,0.99872365,0.0004082111
111.55556,1.5340146,1.5346868,0.6722000000001227,0.99307913,0.9987066,0.00041277132
111.66667,1.535581,1.5362719,0.6908999999999388,0.99300231,0.99868929,0.00041739346
111.77778,1.5371877,1.5379141,0.7264000000000159,0.9929235,0.99867118,0.00042213737
111.88889,1.5388309,1.5395977,0.7668000000000674,0.99284296,0.99865252,0.00042698775
112.0,1.5405049,1.5413135,0.8086000000000482,0.99276107,0.99863345,0.00043192166
112.11111,1.5422097,1.5430613,0.8516000000000634,0.99267782,0.99861398,0.00043693908
112.22222,1.5439453,1.5448414,0.8960999999998442,0.99259322,0.99859411,0.00044204004
112.33333,1.5457117,1.5466536,0.94189999999994,0.99250728,0.99857383,0.00044722451
112.44444,1.5475089,1.548498,0.989099999999965,0.99241998,0.99855314,0.00045249251
112.55556,1.5493467,1.5503745,1.0277999999999121,0.99233042,0.99853203,0.00045790047
112.66667,1.5512335,1.5522831,1.0495999999999839,0.99223783,0.99851051,0.00046349565
112.77778,1.5531572,1.554224,1.0668000000000344,0.99214332,0.99848858,0.0004692095
112.88889,1.5551179,1.5562225,1.1046000000001222,0.9920469,0.99846555,0.00047504202
113.0,1.5571155,1.5582919,1.1763999999998553,0.99194859,0.99844108,0.00048099322
113.11111,1.5591501,1.560404,1.253899999999808,0.99184837,0.9984159,0.00048706308
113.22222,1.5612216,1.5625587,1.33709999999998,0.99174626,0.99839001,0.00049325162
113.33333,1.5633337,1.5647561,1.4224000000000458,0.99164175,0.99836338,0.00049958973
113.44444,1.5655095,1.5669962,1.486699999999841,0.99153171,0.99833603,0.00050627107
113.55556,1.5677294,1.5692789,1.5495000000000925,0.99141883,0.99830794,0.0005131308
113.66667,1.5699933,1.5716043,1.611000000000029,0.99130311,0.99827911,0.0005201689
113.77778,1.5723012,1.5739724,1.6711999999998728,0.99118456,0.99824953,0.00052738539
113.88889,1.5746532,1.5763832,1.7300000000000093,0.9910632,0.9982192,0.00053478026
114.0,1.5770493,1.5788462,1.7968999999999902,0.99093902,0.99818762,0.00054235351
114.11111,1.5794894,1.5814184,1.9290000000000695,0.99081205,0.99815183,0.00055010514
114.22222,1.5820055,1.5840465,2.0409999999999595,0.99067609,0.99811456,0.00055841905
114.33333,1.5845792,1.5867304,2.1511999999999087,0.99053474,0.99807579,0.0005670748
114.44444,1.5872061,1.58947,2.2638999999999854,0.99038888,0.9980355,0.00057601838
114.55556,1.5898861,1.5922655,2.3793999999999205,0.99023853,0.99799369,0.00058524979
114.66667,1.5926193,1.5951168,2.4975000000000414,0.99008372,0.99795033,0.00059476904
114.77778,1.5954056,1.5980239,2.6182999999999623,0.98992447,0.99790541,0.00060457613
114.88889,1.5982451,1.6009868,2.741700000000069,0.9897608,0.99785893,0.00061467105
115.0,1.6011466,1.6040056,2.858999999999945,0.98958499,0.99781086,0.00062553931
115.11111,1.6041107,1.6070801,2.969400000000011,0.98939668,0.99776119,0.00063720865
115.22222,1.6071318,1.6102139,3.0820999999998655,0.98920073,0.9977013,0.00064937728
115.33333,1.6102099,1.613405,3.1950999999998952,0.98899721,0.99763615,0.00066204522
115.44444,1.613345,1.6166526,3.307600000000077,0.98878616,0.99756734,0.00067521246
115.55556,1.6165372,1.6199567,3.4194999999999087,0.98856764,0.99749482,0.000688879
115.66667,1.6197864,1.6233175,3.5311000000000092,0.98834171,0.99741854,0.00070304484
115.77778,1.623079,1.6267347,3.6557000000001505,0.98810095,0.99733848,0.00071818832
115.88889,1.6263902,1.6302086,3.8184000000001106,0.98783187,0.99725458,0.00073518337
116.0,1.6297468,1.633739,3.9922000000001123,0.98754938,0.9971668,0.00075308953
116.11111,1.6331487,1.637326,4.17730000000005,0.98725363,0.99707512,0.00077190682
116.22222,1.6365959,1.6409695,4.3735999999998665,0.98694478,0.99697949,0.00079163522
116.33333,1.6400884,1.6445696,4.481200000000074,0.98662299,0.99686627,0.00081227474
116.44444,1.6436262,1.6481041,4.477900000000146,0.98628845,0.99673213,0.00083382538
116.55556,1.6472064,1.6516592,4.4528000000001455,0.98594012,0.99658859,0.0008563669
116.66667,1.650713,1.6552348,4.521799999999798,0.98553232,0.99643552,0.00088292705
116.77778,1.6542357,1.6588309,4.5952000000000215,0.98510135,0.99627283,0.00091116312
116.88889,1.6577746,1.6624476,4.672999999999927,0.98464763,0.9961004,0.00094107511
117.0,1.6613295,1.6660849,4.755400000000076,0.98417164,0.99591814,0.00097266302
117.11111,1.6649005,1.6697427,4.84220000000013,0.98367386,0.99572597,0.0010059269
117.22222,1.6684876,1.673421,4.933400000000088,0.98315478,0.99552381,0.0010408666
117.33333,1.6720907,1.67712,5.029299999999903,0.98261492,0.99531159,0.0010774823
117.44444,1.6755329,1.6807473,5.214399999999841,0.98200269,0.99508005,0.0011193491
117.55556,1.6788809,1.6839744,5.093500000000084,0.98133947,0.99479593,0.0011651171
117.66667,1.6821862,1.6871345,4.9482999999999056,0.98064162,0.99449211,0.0012137472
117.77778,1.6854488,1.6902275,4.778699999999914,0.97991024,0.99416846,0.0012652394
117.88889,1.6886688,1.6932536,4.5847999999999445,0.97914648,0.99382486,0.0013195939
118.0,1.691846,1.6962125,4.36649999999994,0.97835154,0.99346122,0.0013768105
118.11111,1.6949806,1.6991045,4.123899999999958,0.9775266,0.99307748,0.0014368893
118.22222,1.6979586,1.7019294,3.970800000000052,0.97663963,0.99267362,0.0015021976
118.33333,1.7007211,1.7046873,3.966200000000031,0.97567596,0.99224963,0.0015739563
118.44444,1.7033787,1.7073782,3.9994999999999337,0.9746701,0.99180554,0.0016498686
118.55556,1.7059315,1.710002,4.070500000000088,0.97362399,0.99134141,0.0017299344
118.66667,1.7083795,1.7122742,3.8947000000000287,0.97253959,0.99082491,0.0018141538
118.77778,1.7107226,1.7143891,3.666500000000017,0.97141888,0.9902779,0.0019025266
118.88889,1.7129609,1.7163797,3.418800000000166,0.97026381,0.98970422,0.001995053
119.0,1.7150856,1.718246,3.160399999999841,0.96906683,0.989104,0.0020923899
119.11111,1.7170623,1.719988,2.925700000000031,0.96779282,0.98847739,0.0021971255
119.22222,1.7189223,1.7216057,2.6834000000000024,0.9664785,0.98782461,0.0023069149
119.33333,1.7206655,1.723099,2.4334999999999773,0.96512617,0.98714591,0.0024217582
119.44444,1.7222919,1.724468,2.176099999999792,0.96373815,0.98644158,0.0025416553
119.55556,1.7238014,1.7257128,1.9114000000000075,0.96231669,0.98571194,0.0026666063
119.66667,1.7251942,1.726923,1.7287999999999748,0.96086403,0.98495091,0.0027966112
119.77778,1.7264702,1.7280917,1.6214999999999424,0.95938239,0.9841591,0.0029316698
119.88889,1.7277161,1.7291661,1.4499999999999513,0.9578511,0.98334059,0.0030727683
120.0,1.7288752,1.7301462,1.2710000000000221,0.95628703,0.98249573,0.0032192606
