q_mAh_cm2,V_real,A_bare_comsol,V_comsol_recon,V_3D_sparse,V_3D_moderate,V_3D_dense,V_3D_clustered_dft
15.7777777778,1.40819959648,0.999994000018,1.4114283251481987,1.4114279817269586,1.4114279817269586,1.4114279817269586,1.4114279817269586
15.8888888889,1.40825896018,0.999994000018,1.4114439627072677,1.4114436192860276,1.4114436192860276,1.4114436192860276,1.4114436192860276
16.0,1.40831832389,0.999994000018,1.4114596002663369,1.4114592568450968,1.4114592568450968,1.4114592568450968,1.4114592568450968
16.1111111111,1.40837768759,0.999994000018,1.4114752378254058,1.4114748944041657,1.4114748944041657,1.4114748944041657,1.4114748944041657
16.2222222222,1.40843705129,0.999994000018,1.411490875384475,1.411490531963235,1.411490531963235,1.411490531963235,1.411490531963235
16.3333333333,1.408496415,0.999994000018,1.4115065129435442,1.4115061695223041,1.4115061695223041,1.4115061695223041,1.4115061695223041
16.4444444444,1.4085557787,0.999994000018,1.4115221505026132,1.411521807081373,1.411521807081373,1.411521807081373,1.411521807081373
16.5555555556,1.4086151424,0.999994000018,1.4115377880616964,1.4115374446404563,1.4115374446404563,1.4115374446404563,1.4115374446404563
16.6666666667,1.4086745061,0.999994000018,1.4115534256207656,1.4115530821995255,1.4115530821995255,1.4115530821995255,1.4115530821995255
16.7777777778,1.40873386981,0.999994000018,1.4115690631798345,1.4115687197585944,1.4115687197585944,1.4115687197585944,1.4115687197585944
16.8888888889,1.40879323351,0.999994000018,1.4115847007389037,1.4115843573176636,1.4115843573176636,1.4115843573176636,1.4115843573176636
17.0,1.40885259721,0.999994000018,1.4116003382979727,1.4115999948767326,1.4115999948767326,1.4115999948767326,1.4115999948767326
17.1111111111,1.40891196091,0.999994000018,1.411615975857042,1.4116156324358018,1.4116156324358018,1.4116156324358018,1.4116156324358018
17.2222222222,1.40897132462,0.999994000018,1.4116316134161109,1.4116312699948708,1.4116312699948708,1.4116312699948708,1.4116312699948708
17.3333333333,1.40903068832,0.999994000018,1.41164725097518,1.41164690755394,1.41164690755394,1.41164690755394,1.41164690755394
17.4444444444,1.40909005202,0.999994000018,1.4116628885342493,1.4116625451130091,1.4116625451130091,1.4116625451130091,1.4116625451130091
17.5555555556,1.40914941572,0.999994000018,1.4116785260933324,1.4116781826720923,1.4116781826720923,1.4116781826720923,1.4116781826720923
17.6666666667,1.40920877943,0.999994000018,1.4116941636524014,1.4116938202311613,1.4116938202311613,1.4116938202311613,1.4116938202311613
17.7777777778,1.40926814313,0.999994000018,1.4117098012114706,1.4117094577902305,1.4117094577902305,1.4117094577902305,1.4117094577902305
17.8888888889,1.40932750683,0.999994000018,1.4117254387705396,1.4117250953492995,1.4117250953492995,1.4117250953492995,1.4117250953492995
18.0,1.40938687053,0.999994000018,1.4117410763296088,1.4117407329083687,1.4117407329083687,1.4117407329083687,1.4117407329083687
18.1111111111,1.40944623424,0.999994000018,1.4117567138886777,1.4117563704674376,1.4117563704674376,1.4117563704674376,1.4117563704674376
18.2222222222,1.40950559794,0.999994000018,1.411772351447747,1.4117720080265068,1.4117720080265068,1.4117720080265068,1.4117720080265068
18.3333333333,1.40956496164,0.999994000018,1.411787989006816,1.4117876455855758,1.4117876455855758,1.4117876455855758,1.4117876455855758
18.4444444444,1.40962432534,0.999994000018,1.411803626565885,1.411803283144645,1.411803283144645,1.411803283144645,1.411803283144645
18.5555555556,1.40968368905,0.999994000018,1.4118192641249683,1.4118189207037282,1.4118189207037282,1.4118189207037282,1.4118189207037282
18.6666666667,1.40974305275,0.999994000018,1.4118349016840375,1.4118345582627974,1.4118345582627974,1.4118345582627974,1.4118345582627974
18.7777777778,1.40980241645,0.999994000018,1.4118505392431064,1.4118501958218663,1.4118501958218663,1.4118501958218663,1.4118501958218663
18.8888888889,1.40986178015,0.999994000018,1.4118661768021756,1.4118658333809355,1.4118658333809355,1.4118658333809355,1.4118658333809355
19.0,1.40992114386,0.999994000018,1.4118818143612446,1.4118814709400045,1.4118814709400045,1.4118814709400045,1.4118814709400045
19.1111111111,1.40998050756,0.999994000018,1.4118974519203138,1.4118971084990737,1.4118971084990737,1.4118971084990737,1.4118971084990737
19.2222222222,1.41003987126,0.999994000018,1.4119130894793828,1.4119127460581427,1.4119127460581427,1.4119127460581427,1.4119127460581427
19.3333333333,1.41009923496,0.999994000018,1.411928727038452,1.4119283836172118,1.4119283836172118,1.4119283836172118,1.4119283836172118
19.4444444444,1.41015859867,0.999994000018,1.4119443645975212,1.411944021176281,1.411944021176281,1.411944021176281,1.411944021176281
