"case_id","q_mAh_cm2","S_avg","cI2_surf_tot_avg","beta_surf_avg"
"baseline_J40_Q120","78.2222222222","0.926505930908","323.628770607","787.961855488"
"baseline_J40_Q120","78.3333333333","0.928150855064","323.932961086","787.304804054"
"baseline_J40_Q120","78.4444444444","0.929798350641","324.237120247","786.647820266"
"baseline_J40_Q120","78.5555555556","0.931448457751","324.541253514","785.990892411"
"baseline_J40_Q120","78.6666666667","0.933101202923","324.84536411","785.334013523"
"baseline_J40_Q120","78.7777777778","0.93475659248","325.149452036","784.677183603"
"baseline_J40_Q120","78.8888888889","0.936414632766","325.453517292","784.02040265"
"baseline_J40_Q120","79.0","0.938075330144","325.757559877","783.363670665"
"baseline_J40_Q120","79.1111111111","0.939738690999","326.061579793","782.706987646"
"baseline_J40_Q120","79.2222222222","0.941404721737","326.365577039","782.050353596"
"baseline_J40_Q120","79.3333333333","0.943073428786","326.669551615","781.393768512"
"baseline_J40_Q120","79.4444444444","0.944744818593","326.97350352","780.737232396"
"baseline_J40_Q120","79.5555555556","0.946418897628","327.277432756","780.080745247"
"baseline_J40_Q120","79.6666666667","0.948095672381","327.581339322","779.424307065"
"baseline_J40_Q120","79.7777777778","0.949775149364","327.885223217","778.767917851"
"baseline_J40_Q120","79.8888888889","0.951457335111","328.189084442","778.111577604"
"baseline_J40_Q120","80.0","0.953142236175","328.492922998","777.455286325"
"baseline_J40_Q120","80.1111111111","0.954829857984","328.796738696","776.799044417"
"baseline_J40_Q120","80.2222222222","0.956520200951","329.100530537","776.14285404"
"baseline_J40_Q120","80.3333333333","0.958213277954","329.404299545","775.486712982"
"baseline_J40_Q120","80.4444444444","0.959909095625","329.708045721","774.830621243"
"baseline_J40_Q120","80.5555555556","0.961607660619","330.011769063","774.174578823"
"baseline_J40_Q120","80.6666666667","0.963308979615","330.315469573","773.518585722"
"baseline_J40_Q120","80.7777777778","0.965013059314","330.61914725","772.862641939"
"baseline_J40_Q120","80.8888888889","0.966719906439","330.922802095","772.206747475"
"baseline_J40_Q120","81.0","0.968429527739","331.226434106","771.55090233"
"baseline_J40_Q120","81.1111111111","0.970141929983","331.530043285","770.895106504"
"baseline_J40_Q120","81.2222222222","0.971857119966","331.833629631","770.239359997"
"baseline_J40_Q120","81.3333333333","0.973575059478","332.137186523","769.58367711"
"baseline_J40_Q120","81.4444444444","0.975295677614","332.440702599","768.928082387"
"baseline_J40_Q120","81.5555555556","0.977019076273","332.744191887","768.272545523"
"baseline_J40_Q120","81.6666666667","0.978745262181","333.04765439","767.617066518"
"baseline_J40_Q120","81.7777777778","0.980474242087","333.351090106","766.961645371"
"baseline_J40_Q120","81.8888888889","0.98220602277","333.654499036","766.306282083"
"baseline_J40_Q120","82.0","0.983940611036","333.957881179","765.650976654"
"baseline_J40_Q120","82.1111111111","0.985678013719","334.261236535","764.995729083"
"baseline_J40_Q120","82.2222222222","0.987418237681","334.564565106","764.340539371"
"baseline_J40_Q120","82.3333333333","0.989161289812","334.86786689","763.685407518"
"baseline_J40_Q120","82.4444444444","0.990907177029","335.171141887","763.030333524"
"baseline_J40_Q120","82.5555555556","0.992655913808","335.474391435","762.3753145"
"baseline_J40_Q120","82.6666666667","0.994407510632","335.777616179","761.720349054"
"baseline_J40_Q120","82.7777777778","0.996161966194","336.080814656","761.065440342"
"baseline_J40_Q120","82.8888888889","0.997919287491","336.383986868","760.410588365"
"baseline_J40_Q120","83.0","0.999679481549","336.687132814","759.755793122"
"baseline_J40_Q120","83.1111111111","1.00144255543","336.990252493","759.101054614"
"baseline_J40_Q120","83.2222222222","1.00320851621","337.293345907","758.446372841"
"baseline_J40_Q120","83.3333333333","1.00497737102","337.596413055","757.791747802"
"baseline_J40_Q120","83.4444444444","1.00674912701","337.899453936","757.137179498"
"baseline_J40_Q120","83.5555555556","1.00852379135","338.202468552","756.482667928"
"baseline_J40_Q120","83.6666666667","1.01030136121","338.505457192","755.828212466"
"baseline_J40_Q120","83.7777777778","1.0120818471","338.808419762","755.173813314"
"baseline_J40_Q120","83.8888888889","1.01386526038","339.111356146","754.519470724"
"baseline_J40_Q120","84.0","1.0156516085","339.414266345","753.865184696"
"baseline_J40_Q120","84.1111111111","1.01744089892","339.717150357","753.210955229"
"baseline_J40_Q120","84.2222222222","1.01923298864","340.019977241","752.556849159"
"baseline_J40_Q120","84.3333333333","1.02102796051","340.32276278","751.902832395"
"baseline_J40_Q120","84.4444444444","1.02282583618","340.625509982","751.24889844"
"baseline_J40_Q120","84.5555555556","1.02462662285","340.928218846","750.595047293"
"baseline_J40_Q120","84.6666666667","1.02643033358","341.230889091","749.941279564"
"baseline_J40_Q120","84.7777777778","1.02823703731","341.533517677","749.287601818"
"baseline_J40_Q120","84.8888888889","1.03004669874","341.836106722","748.63400948"
"baseline_J40_Q120","85.0","1.03185932599","342.138656227","747.98050255"
"baseline_J40_Q120","85.1111111111","1.0336749254","342.441166814","747.327079681"
"baseline_J40_Q120","85.2222222222","1.03549345824","342.743652165","746.673711323"
"baseline_J40_Q120","85.3333333333","1.03731496022","343.046103774","746.020415847"
"baseline_J40_Q120","85.4444444444","1.03913943909","343.348521642","745.367193252"
"baseline_J40_Q120","85.5555555556","1.04096690355","343.650905819","744.71404343"
"baseline_J40_Q120","85.6666666667","1.04279745599","343.953263038","744.060951838"
"baseline_J40_Q120","85.7777777778","1.04463104707","344.255589215","743.407927296"
"baseline_J40_Q120","85.8888888889","1.04646768535","344.55788435","742.754969803"
"baseline_J40_Q120","86.0","1.04830737982","344.860148444","742.10207936"
"baseline_J40_Q120","86.1111111111","1.05015012925","345.162380524","741.449258068"
"baseline_J40_Q120","86.2222222222","1.0519959458","345.464581133","740.796504753"
"baseline_J40_Q120","86.3333333333","1.05384483803","345.766750298","740.143819355"
"baseline_J40_Q120","86.4444444444","1.05569681463","346.06888802","739.491201876"
"baseline_J40_Q120","86.5555555556","1.05755181432","346.371007194","738.83862446"
"baseline_J40_Q120","86.6666666667","1.05940987789","346.673101413","738.186100947"
"baseline_J40_Q120","86.7777777778","1.06127101913","346.975169817","737.533633195"
"baseline_J40_Q120","86.8888888889","1.06313524838","347.277212405","736.881221206"
"baseline_J40_Q120","87.0","1.06500217121","347.579176549","736.228978655"
"baseline_J40_Q120","87.1111111111","1.06687196502","347.881084833","735.576856761"
"baseline_J40_Q120","87.2222222222","1.0687446831","348.182942995","734.924843132"
"baseline_J40_Q120","87.3333333333","1.07062033652","348.484751034","734.272937766"
"baseline_J40_Q120","87.4444444444","1.0724992674","348.786518072","733.621120965"
"baseline_J40_Q120","87.5555555556","1.07438136502","349.088240874","732.969399713"
"baseline_J40_Q120","87.6666666667","1.07626659049","349.389918022","732.317777072"
"baseline_J40_Q120","87.7777777778","1.07815495921","349.691549518","731.666253042"
"baseline_J40_Q120","87.8888888889","1.08004694181","349.993188243","731.014713396"
"baseline_J40_Q120","88.0","1.08194241436","350.294819816","730.363189198"
"baseline_J40_Q120","88.1111111111","1.0838412966","350.596433304","729.711704063"
"baseline_J40_Q120","88.2222222222","1.08574360879","350.898028707","729.060257993"
"baseline_J40_Q120","88.3333333333","1.08764866929","351.199564103","728.408941537"
"baseline_J40_Q120","88.4444444444","1.08955659805","351.501047039","727.757738396"
"baseline_J40_Q120","88.5555555556","1.09146758674","351.802488568","727.106624693"
"baseline_J40_Q120","88.6666666667","1.09338164604","352.103888691","726.455600426"
"baseline_J40_Q120","88.7777777778","1.09529839218","352.405203381","725.804760697"
"baseline_J40_Q120","88.8888888889","1.09721785818","352.706436023","725.15409819"
"baseline_J40_Q120","89.0","1.09914018204","353.007601033","724.503581768"
"baseline_J40_Q120","89.1111111111","1.10106537541","353.308698412","723.85321143"
"baseline_J40_Q120","89.2222222222","1.10299449017","353.609835429","723.202755473"
"baseline_J40_Q120","89.3333333333","1.10492757754","353.911016309","722.552204772"
"baseline_J40_Q120","89.4444444444","1.10686424002","354.212198239","721.901651805"
"baseline_J40_Q120","89.5555555556","1.10880449955","354.513381216","721.251096572"
"baseline_J40_Q120","89.6666666667","1.11074817657","354.81451933","720.600638247"
"baseline_J40_Q120","89.7777777778","1.1126952298","355.115604694","719.95029386"
"baseline_J40_Q120","89.8888888889","1.11464576478","355.416659374","719.300015753"
"baseline_J40_Q120","90.0","1.11659979904","355.717683367","718.649803927"
"baseline_J40_Q120","90.1111111111","1.11855689061","356.018651692","717.999712345"
"baseline_J40_Q120","90.2222222222","1.12051688866","356.319556262","717.349758474"
"baseline_J40_Q120","90.3333333333","1.12248006586","356.620411413","716.699911349"
"baseline_J40_Q120","90.4444444444","1.12444643588","356.921217144","716.050170968"
"baseline_J40_Q120","90.5555555556","1.12641570999","357.221956365","715.400574251"
"baseline_J40_Q120","90.6666666667","1.12838773707","357.52262053","714.751139655"
"baseline_J40_Q120","90.7777777778","1.13036273097","357.823221292","714.101842009"
"baseline_J40_Q120","90.8888888889","1.13234070301","358.123758651","713.452681313"
"baseline_J40_Q120","91.0","1.13432245167","358.424295243","712.803522276"
"baseline_J40_Q120","91.1111111111","1.13630853972","358.724875354","712.154269235"
"baseline_J40_Q120","91.2222222222","1.13829834725","359.025448348","711.505031569"
"baseline_J40_Q120","91.3333333333","1.14029189638","359.326014224","710.855809275"
"baseline_J40_Q120","91.4444444444","1.14228895869","359.626546219","710.206660166"
"baseline_J40_Q120","91.5555555556","1.14428929114","359.927018802","709.557639387"
"baseline_J40_Q120","91.6666666667","1.14629314211","360.227457642","708.908691493"
"baseline_J40_Q120","91.7777777778","1.14830052446","360.527862739","708.259816483"
"baseline_J40_Q120","91.8888888889","1.15031110985","360.828207472","707.611071861"
"baseline_J40_Q120","92.0","1.1523244708","361.128458481","706.962529681"
"baseline_J40_Q120","92.1111111111","1.15434100581","361.42864615","706.314124316"
"baseline_J40_Q120","92.2222222222","1.15636072836","361.72877048","705.665855764"
"baseline_J40_Q120","92.3333333333","1.15838387262","362.028854886","705.017673447"
"baseline_J40_Q120","92.4444444444","1.16041079731","362.328937385","704.369495248"
"baseline_J40_Q120","92.5555555556","1.16244121156","362.628985977","703.721390289"
"baseline_J40_Q120","92.6666666667","1.16447512791","362.929000662","703.07335857"
"baseline_J40_Q120","92.7777777778","1.16651266202","363.22899847","702.425363306"
"baseline_J40_Q120","92.8888888889","1.1685540341","363.529015063","701.777327463"
"baseline_J40_Q120","93.0","1.1705990897","363.829022303","701.129311824"
"baseline_J40_Q120","93.1111111111","1.17264784799","364.12902019","700.48131639"
"baseline_J40_Q120","93.2222222222","1.17470018183","364.428987802","699.833386348"
"baseline_J40_Q120","93.3333333333","1.17675569199","364.7288684","699.185644255"
"baseline_J40_Q120","93.4444444444","1.17881468964","365.028704394","698.53799851"
"baseline_J40_Q120","93.5555555556","1.18087718914","365.328495781","697.890449112"
"baseline_J40_Q120","93.6666666667","1.18294328406","365.62824242","697.242996372"
"baseline_J40_Q120","93.7777777778","1.18501324972","365.9279438","696.595641391"
"baseline_J40_Q120","93.8888888889","1.18708689422","366.227600285","695.948383384"
"baseline_J40_Q120","94.0","1.1891642372","366.527211875","695.30122235"
"baseline_J40_Q120","94.1111111111","1.1912451483","366.826772595","694.654171195"
"baseline_J40_Q120","94.2222222222","1.1933288815","367.126253789","694.007291816"
"baseline_J40_Q120","94.3333333333","1.19541595957","367.425675104","693.360541774"
"baseline_J40_Q120","94.4444444444","1.19750639857","367.725036542","692.71392107"
"baseline_J40_Q120","94.5555555556","1.19960029769","368.02434662","692.067411301"
"baseline_J40_Q120","94.6666666667","1.20169820129","368.32366298","691.420887962"
"baseline_J40_Q120","94.7777777778","1.20379975125","368.622947465","690.774433475"
"baseline_J40_Q120","94.8888888889","1.20590496333","368.922200074","690.128047839"
"baseline_J40_Q120","95.0","1.20801390262","369.221425063","689.481721863"
"baseline_J40_Q120","95.1111111111","1.21012703743","369.520666691","688.835359948"
"baseline_J40_Q120","95.2222222222","1.21224409793","369.819896555","688.18902344"
"baseline_J40_Q120","95.3333333333","1.21436511021","370.119114657","687.54271234"
"baseline_J40_Q120","95.4444444444","1.21649008695","370.418317995","686.89643313"
"baseline_J40_Q120","95.5555555556","1.21861868857","370.717448454","686.250311338"
"baseline_J40_Q120","95.6666666667","1.22075111251","371.016542304","685.604268624"
"baseline_J40_Q120","95.7777777778","1.2228873747","371.315599543","684.958304987"
"baseline_J40_Q120","95.8888888889","1.2250274893","371.614619263","684.312422392"
"baseline_J40_Q120","96.0","1.2271705771","371.913530795","683.666773482"
"baseline_J40_Q120","96.1111111111","1.22931718947","372.212377148","683.021265359"
"baseline_J40_Q120","96.2222222222","1.23146734624","372.511158323","682.375898023"
"baseline_J40_Q120","96.3333333333","1.23362107138","372.809874318","681.730671472"
"baseline_J40_Q120","96.4444444444","1.23577834876","373.108547311","681.085537808"
"baseline_J40_Q120","96.5555555556","1.23793918513","373.40716472","680.440524204"
"baseline_J40_Q120","96.6666666667","1.24010360276","373.705726043","679.795631746"
"baseline_J40_Q120","96.7777777778","1.24227163407","374.00423128","679.150860434"
"baseline_J40_Q120","96.8888888889","1.24444479928","374.302821702","678.505905123"
"baseline_J40_Q120","97.0","1.24662234633","374.601425771","677.860920334"
"baseline_J40_Q120","97.1111111111","1.24880420583","374.900034899","677.215924617"
"baseline_J40_Q120","97.2222222222","1.25099040285","375.198649086","676.570917973"
"baseline_J40_Q120","97.3333333333","1.25318013855","375.49718507","675.926080248"
"baseline_J40_Q120","97.4444444444","1.25537375422","375.795679455","675.281332377"
"baseline_J40_Q120","97.5555555556","1.25757134611","376.094140773","674.63665593"
"baseline_J40_Q120","97.6666666667","1.25977293607","376.392569024","673.992050908"
"baseline_J40_Q120","97.7777777778","1.26197774408","376.690880681","673.347697728"
"baseline_J40_Q120","97.8888888889","1.26418606632","376.989106326","672.703530335"
"baseline_J40_Q120","98.0","1.26639803853","377.287258341","672.059521982"
"baseline_J40_Q120","98.1111111111","1.26861368218","377.585336727","671.415672669"
"baseline_J40_Q120","98.2222222222","1.27083335224","377.883404844","670.771845538"
"baseline_J40_Q120","98.3333333333","1.27305694514","378.181444644","670.128079568"
"baseline_J40_Q120","98.4444444444","1.27528440466","378.479443536","669.484401961"
"baseline_J40_Q120","98.5555555556","1.27751574775","378.777401519","668.840812718"
"baseline_J40_Q120","98.6666666667","1.27975139316","379.075348411","668.197247431"
"baseline_J40_Q120","98.7777777778","1.28199128097","379.373278418","667.553718618"
"baseline_J40_Q120","98.8888888889","1.28423533442","379.67118394","666.91024269"
"baseline_J40_Q120","99.0","1.28648358328","379.969064977","666.266819649"
"baseline_J40_Q120","99.1111111111","1.28873557177","380.266867538","665.623566117"
"baseline_J40_Q120","99.2222222222","1.29099133138","380.564596648","664.980471241"
"baseline_J40_Q120","99.3333333333","1.29325101936","380.862269445","664.337497998"
"baseline_J40_Q120","99.4444444444","1.29551464505","381.15988593","663.69464639"
"baseline_J40_Q120","99.5555555556","1.29778269868","381.45749021","663.051821147"
"baseline_J40_Q120","99.6666666667","1.30005519343","381.755083215","662.409020255"
"baseline_J40_Q120","99.7777777778","1.30233195177","382.052647838","661.766280669"
"baseline_J40_Q120","99.8888888889","1.30461298566","382.350184079","661.123602388"
"baseline_J40_Q120","100.0","1.3068983095","382.647691938","660.480985413"
"baseline_J40_Q120","100.111111111","1.30918794018","382.945171415","659.838429742"
"baseline_J40_Q120","100.222222222","1.31148189715","383.24262251","659.195935377"
"baseline_J40_Q120","100.333333333","1.31378020239","383.540045223","658.553502317"
"baseline_J40_Q120","100.444444444","1.31608229271","383.837410544","657.911193225"
"baseline_J40_Q120","100.555555556","1.31838814773","384.134717714","657.269009738"
"baseline_J40_Q120","100.666666667","1.32069814469","384.431985036","656.626912321"
"baseline_J40_Q120","100.777777778","1.323012297","384.729212512","655.984900974"
"baseline_J40_Q120","100.888888889","1.32533061894","385.026400141","655.342975696"
"baseline_J40_Q120","101.0","1.3276531256","385.323547923","654.701136487"
"baseline_J40_Q120","101.111111111","1.32997983295","385.620655858","654.059383347"
"baseline_J40_Q120","101.222222222","1.33231073259","385.917713185","653.41773952"
"baseline_J40_Q120","101.333333333","1.33464578508","386.214700197","652.776247575"
"baseline_J40_Q120","101.444444444","1.33698504786","386.511638086","652.134861734"
"baseline_J40_Q120","101.555555556","1.33932853348","386.808526852","651.493581999"
"baseline_J40_Q120","101.666666667","1.34167625505","387.105366496","650.852408369"
"baseline_J40_Q120","101.777777778","1.34402822626","387.402157017","650.211340844"
"baseline_J40_Q120","101.888888889","1.34638446137","387.698898415","649.570379424"
"baseline_J40_Q120","102.0","1.34874497972","387.995591119","648.929523182"
"baseline_J40_Q120","102.111111111","1.35110996284","388.292251647","648.288736443"
"baseline_J40_Q120","102.222222222","1.35347928198","388.588867221","647.648046803"
"baseline_J40_Q120","102.333333333","1.35585294824","388.885437842","647.007454262"
"baseline_J40_Q120","102.444444444","1.3582309732","389.181963509","646.36695882"
"baseline_J40_Q120","102.555555556","1.36061336894","389.478444224","645.726560476"
"baseline_J40_Q120","102.666666667","1.36300014804","389.774879985","645.086259232"
"baseline_J40_Q120","102.777777778","1.36539132358","390.071270793","644.446055086"
"baseline_J40_Q120","102.888888889","1.36778655468","390.367591772","643.806001773"
"baseline_J40_Q120","103.0","1.3701859855","390.663852296","643.166079041"
"baseline_J40_Q120","103.111111111","1.37258973152","390.960059608","642.526271246"
"baseline_J40_Q120","103.222222222","1.3749978056","391.256213709","641.886578388"
"baseline_J40_Q120","103.333333333","1.37741022082","391.552314598","641.247000468"
"baseline_J40_Q120","103.444444444","1.37982699056","391.848362276","640.607537484"
"baseline_J40_Q120","103.555555556","1.38224812842","392.144356742","639.968189437"
"baseline_J40_Q120","103.666666667","1.38467383843","392.440317272","639.328914692"
"baseline_J40_Q120","103.777777778","1.38710422977","392.736253844","638.689691697"
"baseline_J40_Q120","103.888888889","1.38953912937","393.032147727","638.050560909"
"baseline_J40_Q120","104.0","1.39197855004","393.327998923","637.411522327"
"baseline_J40_Q120","104.111111111","1.3944225048","393.62380743","636.772575952"
"baseline_J40_Q120","104.222222222","1.39687100684","393.919573248","636.133721783"
"baseline_J40_Q120","104.333333333","1.39932406955","394.215296379","635.494959821"
"baseline_J40_Q120","104.444444444","1.40178169857","394.510974134","634.856295869"
"baseline_J40_Q120","104.555555556","1.40424387489","394.8065959","634.217752856"
"baseline_J40_Q120","104.666666667","1.40671064","395.102171288","633.579310017"
"baseline_J40_Q120","104.777777778","1.4091820082","395.397700299","632.940967354"
"baseline_J40_Q120","104.888888889","1.41165799426","395.693182932","632.302724866"
"baseline_J40_Q120","105.0","1.41413861343","395.988619188","631.664582554"
"baseline_J40_Q120","105.111111111","1.41662388151","396.284009066","631.026540416"
"baseline_J40_Q120","105.222222222","1.41911381479","396.579352567","630.388598455"
"baseline_J40_Q120","105.333333333","1.42160808068","396.87462986","629.750799503"
"baseline_J40_Q120","105.444444444","1.42410691844","397.169853924","629.113115523"
"baseline_J40_Q120","105.555555556","1.42661037113","397.465026335","628.475543117"
"baseline_J40_Q120","105.666666667","1.42911845484","397.760147091","627.838082284"
"baseline_J40_Q120","105.777777778","1.43163118625","398.055216192","627.200733025"
"baseline_J40_Q120","105.888888889","1.43414858258","398.350233639","626.56349534"
"baseline_J40_Q120","106.0","1.43667066165","398.645199431","625.926369228"
"baseline_J40_Q120","106.111111111","1.43919757238","398.940121873","625.289336754"
"baseline_J40_Q120","106.222222222","1.44172929735","399.235000033","624.652399929"
"baseline_J40_Q120","106.333333333","1.44426577939","399.529829819","624.015567591"
"baseline_J40_Q120","106.444444444","1.44680703013","399.824611232","623.37883974"
"baseline_J40_Q120","106.555555556","1.44935306193","400.11934427","622.742216376"
"baseline_J40_Q120","106.666666667","1.45190388788","400.414028935","622.1056975"
"baseline_J40_Q120","106.777777778","1.45445952185","400.708665227","621.469283111"
"baseline_J40_Q120","106.888888889","1.4570198316","401.003238893","620.833003992"
"baseline_J40_Q120","107.0","1.45958464584","401.297732005","620.19689887"
"baseline_J40_Q120","107.111111111","1.46215420392","401.592166426","619.56092052"
"baseline_J40_Q120","107.222222222","1.46472852112","401.886542156","618.925068942"
"baseline_J40_Q120","107.333333333","1.46730761331","402.180859196","618.289344136"
"baseline_J40_Q120","107.444444444","1.46989149695","402.475117545","617.653746102"
"baseline_J40_Q120","107.555555556","1.47248018911","402.769317204","617.01827484"
"baseline_J40_Q120","107.666666667","1.47507369064","403.063456927","616.382933037"
"baseline_J40_Q120","107.777777778","1.47767181725","403.357522186","615.747752077"
"baseline_J40_Q120","107.888888889","1.48027473833","403.651524725","615.112706594"
"baseline_J40_Q120","108.0","1.48288246861","403.945464543","614.477796587"
"baseline_J40_Q120","108.111111111","1.48549502321","404.23934164","613.843022057"
"baseline_J40_Q120","108.222222222","1.48811241763","404.533156017","613.208383004"
"baseline_J40_Q120","108.333333333","1.49073466779","404.826907672","612.573879428"
"baseline_J40_Q120","108.444444444","1.49336178997","405.120596607","611.939511328"
"baseline_J40_Q120","108.555555556","1.49599373101","405.414203286","611.305320902"
"baseline_J40_Q120","108.666666667","1.49863053086","405.707737131","610.671287796"
"baseline_J40_Q120","108.777777778","1.50127221743","406.00120226","610.037403118"
"baseline_J40_Q120","108.888888889","1.50391880554","406.294598672","609.403666867"
"baseline_J40_Q120","109.0","1.50657031064","406.587926368","608.770079044"
"baseline_J40_Q120","109.111111111","1.5092267489","406.881185348","608.136639648"
"baseline_J40_Q120","109.222222222","1.51188813718","407.174375611","607.503348679"
"baseline_J40_Q120","109.333333333","1.51455433452","407.467485229","606.870231906"
"baseline_J40_Q120","109.444444444","1.51722530348","407.76051106","606.23729611"
"baseline_J40_Q120","109.555555556","1.51990117668","408.05346239","605.604521237"
"baseline_J40_Q120","109.666666667","1.52258196734","408.346339219","604.971907287"
"baseline_J40_Q120","109.777777778","1.52526768936","408.639141547","604.339454259"
"baseline_J40_Q120","109.888888889","1.5279583573","408.931869373","603.707162154"
"baseline_J40_Q120","110.0","1.53065398641","409.224522698","603.075030971"
"baseline_J40_Q120","110.111111111","1.53335445401","409.517088623","602.443088574"
"baseline_J40_Q120","110.222222222","1.53605940258","409.809532922","601.811408888"
"baseline_J40_Q120","110.333333333","1.53876920272","410.101889046","601.179919662"
"baseline_J40_Q120","110.444444444","1.5414838695","410.394156993","600.548620894"
"baseline_J40_Q120","110.555555556","1.54420341894","410.686336765","599.917512587"
"baseline_J40_Q120","110.666666667","1.54692786797","410.978428362","599.286594738"
"baseline_J40_Q120","110.777777778","1.54965723451","411.270431783","598.655867349"
"baseline_J40_Q120","110.888888889","1.55239153741","411.562347028","598.025330419"
"baseline_J40_Q120","111.0","1.55513004382","411.854090696","597.395164096"
"baseline_J40_Q120","111.111111111","1.55787329674","412.145723363","596.765237536"
"baseline_J40_Q120","111.222222222","1.56062132691","412.437247072","596.135546324"
"baseline_J40_Q120","111.333333333","1.56337414738","412.728661825","595.506090458"
"baseline_J40_Q120","111.444444444","1.56613177173","413.019967621","594.876869939"
"baseline_J40_Q120","111.555555556","1.56889421409","413.31116446","594.247884766"
"baseline_J40_Q120","111.666666667","1.5716614891","413.602252343","593.61913494"
"baseline_J40_Q120","111.777777778","1.5744327094","413.893140094","592.990817398"
"baseline_J40_Q120","111.888888889","1.57720810612","414.183851006","592.362881826"
"baseline_J40_Q120","112.0","1.57998803381","414.474420059","591.735252673"
"baseline_J40_Q120","112.111111111","1.58277250349","414.76484725","591.107929939"
"baseline_J40_Q120","112.222222222","1.58556152677","415.055132581","590.480913625"
"baseline_J40_Q120","112.333333333","1.58835511593","415.345276052","589.854203728"
"baseline_J40_Q120","112.444444444","1.59115328385","415.635277661","589.227800251"
"baseline_J40_Q120","112.555555556","1.59395523493","415.925054049","588.601883253"
"baseline_J40_Q120","112.666666667","1.59676029105","416.214535402","587.976603532"
"baseline_J40_Q120","112.777777778","1.59956943797","416.503822979","587.351742366"
"baseline_J40_Q120","112.888888889","1.60238268375","416.79291678","586.727299755"
"baseline_J40_Q120","113.0","1.60520003704","417.081816806","586.1032757"
"baseline_J40_Q120","113.111111111","1.60802150707","417.370523056","585.4796702"
"baseline_J40_Q120","113.222222222","1.61084710365","417.65903553","584.856483256"
"baseline_J40_Q120","113.333333333","1.61367640417","417.947310926","584.233808399"
"baseline_J40_Q120","113.444444444","1.61650669877","418.235077953","583.612231622"
"baseline_J40_Q120","113.555555556","1.61934029984","418.522567553","582.991254085"
"baseline_J40_Q120","113.666666667","1.62217721543","418.809779727","582.37087579"
"baseline_J40_Q120","113.777777778","1.62501745443","419.096714474","581.751096735"
"baseline_J40_Q120","113.888888889","1.62786102656","419.383371795","581.131916922"
"baseline_J40_Q120","114.0","1.63070794237","419.66975169","580.513336349"
"baseline_J40_Q120","114.111111111","1.63355821331","419.955854158","579.895355018"
"baseline_J40_Q120","114.222222222","1.63640652259","420.241146271","579.279124054"
"baseline_J40_Q120","114.333333333","1.63925590068","420.525934067","578.663982415"
"baseline_J40_Q120","114.444444444","1.64210709268","420.810292494","578.049768213"
"baseline_J40_Q120","114.555555556","1.64496009729","421.094221552","577.436481448"
"baseline_J40_Q120","114.666666667","1.64781491376","421.37772124","576.82412212"
"baseline_J40_Q120","114.777777778","1.65067154196","421.66079156","576.21269023"
"baseline_J40_Q120","114.888888889","1.65352998234","421.943432511","575.602185776"
"baseline_J40_Q120","115.0","1.65638310877","422.224961349","574.994083487"
"baseline_J40_Q120","115.111111111","1.65923044384","422.505339079","574.388467589"
"baseline_J40_Q120","115.222222222","1.66207637467","422.784990066","573.784421456"
"baseline_J40_Q120","115.333333333","1.66492087391","423.06391431","573.18194509"
"baseline_J40_Q120","115.444444444","1.66776391496","423.342111811","572.581038488"
"baseline_J40_Q120","115.555555556","1.67060547209","423.619582568","571.981701653"
"baseline_J40_Q120","115.666666667","1.67344552035","423.896326582","571.383934583"
"baseline_J40_Q120","115.777777778","1.67627741177","424.171703993","570.789119374"
"baseline_J40_Q120","115.888888889","1.67908895578","424.444545774","570.199781129"
"baseline_J40_Q120","116.0","1.68189309565","424.716109935","569.613202541"
"baseline_J40_Q120","116.111111111","1.68468978243","424.986396476","569.029383611"
"baseline_J40_Q120","116.222222222","1.68747897049","425.255405398","568.448324339"
"baseline_J40_Q120","116.333333333","1.69026061749","425.523136701","567.870024726"
"baseline_J40_Q120","116.444444444","1.69303468445","425.789590384","567.29448477"
"baseline_J40_Q120","116.555555556","1.69579994238","426.054652959","566.721949609"
"baseline_J40_Q120","116.666666667","1.69851093188","426.314016808","566.161723696"
"baseline_J40_Q120","116.777777778","1.7012024848","426.571014933","565.606607745"
"baseline_J40_Q120","116.888888889","1.70387448117","426.825647335","565.056601756"
"baseline_J40_Q120","117.0","1.70652680362","427.077914014","564.51170573"
"baseline_J40_Q120","117.111111111","1.70915933745","427.32781497","563.971919666"
"baseline_J40_Q120","117.222222222","1.7117719706","427.575350202","563.437243564"
"baseline_J40_Q120","117.333333333","1.71436459376","427.820519711","562.907677424"
"baseline_J40_Q120","117.444444444","1.71688331753","428.058277684","562.394120202"
"baseline_J40_Q120","117.555555556","1.71934804874","428.29052953","561.892456215"
"baseline_J40_Q120","117.666666667","1.72177417863","428.518741468","561.39951843"
"baseline_J40_Q120","117.777777778","1.72416151143","428.742913497","560.915306847"
"baseline_J40_Q120","117.888888889","1.72650985898","428.963045617","560.439821466"
"baseline_J40_Q120","118.0","1.72881904078","429.179137829","559.973062288"
"baseline_J40_Q120","118.111111111","1.73108888404","429.391190133","559.515029312"
"baseline_J40_Q120","118.222222222","1.73328622271","429.596133399","559.072351858"
"baseline_J40_Q120","118.333333333","1.73539362189","429.792384666","558.648449122"
"baseline_J40_Q120","118.444444444","1.73744276964","429.982921835","558.236888837"
"baseline_J40_Q120","118.555555556","1.73943341781","430.167744905","557.837671005"
