time_label,time_s,Q_mAh_cm2,x_m,y_m,eps_s_pos,theta_eff,A_bare_frac,j_total_A_m2,one_minus_theta_eff,A_bare_native_minus_one_minus_theta
q080,7200,80,0.0050000000000000001,0.0144444444444,8.0277691497700006e-06,0.029540871366100001,0.97039344654600002,20830.430211899999,0.97045912863390005,-6.5682087900031938e-05
q080,7200,80,0.0030000000000000001,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,654.76237262899997,0.99999400001799998,0
q080,7200,80,0.0030370370370400002,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,280.887119654,0.99999400001799998,0
q080,7200,80,0.0030740740740700001,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,77.773943134199996,0.99999400001799998,0
q080,7200,80,0.0031111111111099998,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,45.253390132200003,0.99999400001799998,0
q080,7200,80,0.00314814814815,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,19.6836654094,0.99999400001799998,0
q080,7200,80,0.0031851851851900002,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,5.6866134837000004,0.99999400001799998,0
q080,7200,80,0.0032222222222200001,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,3.26218227711,0.99999400001799998,0
q080,7200,80,0.0032592592592600002,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,1.41092169438,0.99999400001799998,0
q080,7200,80,0.0032962962962999999,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.40218779277,0.99999400001799998,0
q080,7200,80,0.0033333333333299998,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.235980315971,0.99999400001799998,0
q080,7200,80,0.00337037037037,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.104169900028,0.99999400001799998,0
q080,7200,80,0.0034074074074100002,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.033247091787199999,0.99999400001799998,0
q080,7200,80,0.0034444444444400001,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.0232118943408,0.99999400001799998,0
q080,7200,80,0.0034814814814800002,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.0124640173474,0.99999400001799998,0
q080,7200,80,0.0035185185185199999,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.0067469689074700001,0.99999400001799998,0
q080,7200,80,0.0035555555555600001,0.014629629629600001,1.1102230246299999e-16,5.9999820000200002e-06,0.99999400001799998,0.0060607493708999998,0.99999400001799998,0
q080,7200,80,0.00359259259259,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.0051098417958000001,0.99999400001799998,0
q080,7200,80,0.0036296296296300001,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.00454877976715,0.99999400001799998,0
q080,7200,80,0.0036666666666699999,0.014629629629600001,4.4408920985e-16,5.9999820000200002e-06,0.99999400001799998,0.0043775639199900001,0.99999400001799998,0
q080,7200,80,0.0037037037037000002,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.0041677750610100003,0.99999400001799998,0
q080,7200,80,0.0037407407407399999,0.014629629629600001,2.22044604925e-16,5.9999820000200002e-06,0.99999400001799998,0.0040467124351500003,0.99999400001799998,0
q080,7200,80,0.0037777777777800001,0.014629629629600001,2.4424906541799999e-15,5.9999820000200002e-06,0.99999400001799998,0.0040143758319300003,0.99999400001799998,0
q080,7200,80,0.00381481481481,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.0039981838352000001,0.99999400001799998,0
q080,7200,80,0.0038518518518500001,0.014629629629600001,9.9920072216300002e-16,5.9999820000200002e-06,0.99999400001799998,0.0039947258194199999,0.99999400001799998,0
q080,7200,80,0.0038888888888899999,0.014629629629600001,1.4210854715199998e-14,5.99998200046e-06,0.99999400001799998,0.0040040022775400001,0.99999400001799954,4.4408920985006262e-16
q080,7200,80,0.0039259259259299996,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.0039946331403400001,0.99999400001799998,0
q080,7200,80,0.0039629629629600004,0.014629629629600001,6.1062266354400002e-15,5.9999820001300002e-06,0.99999400001799998,0.0039869422061900002,0.99999400001799987,1.1102230246251565e-16
q080,7200,80,0.0040000000000000001,0.014629629629600001,8.2711615334599999e-14,5.9999820136699997e-06,0.99999400001700001,0.0039809298276900001,0.99999400001798633,-9.8632213507698907e-13
q080,7200,80,0.0040370370370399998,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.0039338410540199998,0.99999400001799998,0
q080,7200,80,0.0040740740740699997,0.014629629629600001,3.5194069880599994e-14,5.9999820024599998e-06,0.99999400001799998,0.0039231460040600004,0.99999400001799754,2.4424906541753444e-15
q080,7200,80,0.0041111111111100003,0.014629629629600001,4.8228088189699998e-13,5.9999824652000001e-06,0.99999400001299998,0.0039488443296400002,0.9999940000175348,-4.5348169663839144e-12
q080,7200,80,0.00414814814815,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.0038730652106100001,0.99999400001799998,0
q080,7200,80,0.0041851851851899997,0.014629629629600001,2.0516921495099999e-13,5.9999820841700003e-06,0.99999400001600003,0.0041404361518100003,0.99999400001791583,-1.9158008512931701e-12
q080,7200,80,0.0042222222222199996,0.014629629629600001,2.8110846983500001e-12,5.9999978042600004e-06,0.99999399997799998,0.00475095722326,0.99999400000219574,-2.4195756509470812e-11
q080,7200,80,0.0042592592592600002,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.0052647889276100004,0.99999400001799998,0
q080,7200,80,0.0042962962963,0.014629629629600001,1.1958212198200001e-12,5.9999848599500004e-06,0.99999400000500005,0.0070042293506400004,0.99999400001514005,-1.0139999950808942e-11
q080,7200,80,0.0043333333333299999,0.014629629629600001,1.63843383305e-11,6.0005188419200002e-06,0.99999399934300004,0.0099692788395700001,0.99999399948115808,-1.3815804056349634e-10
q080,7200,80,0.0043703703703699996,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.0166199037853,0.99999400001799998,0
q080,7200,80,0.0044074074074100002,0.014629629629600001,6.9695360593900008e-12,6.0000791467500001e-06,0.99999399986199999,0.037287918901799999,0.99999399992085325,-5.8853255602286936e-11
q080,7200,80,0.0044444444444400001,0.014629629629600001,9.5494834262400001e-11,6.0181652560299998e-06,0.99999398103000003,0.071973335925099996,0.99999398183474397,-8.0474393815421763e-10
q080,7200,80,0.0044814814814799998,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,0.11201629737300001,0.99999400001799998,0
q080,7200,80,0.0045185185185200004,0.014629629629600001,4.0621617181100003e-11,6.00328039824e-06,0.99999399637700004,0.33535137118199998,0.99999399671960176,-3.4260172476763273e-10
q080,7200,80,0.0045555555555600001,0.014629629629600001,5.5658466724400002e-10,6.5647268532299998e-06,0.99999343058000001,0.74197836563999997,0.99999343527314677,-4.6931467601041277e-09
q080,7200,80,0.00459259259259,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,1.18658291164,0.99999400001799998,0
q080,7200,80,0.0046296296296299997,0.014629629629600001,2.3676038907199998e-10,6.1100603804299997e-06,0.99999388794300004,4.0072700558700003,0.99999388993961957,-1.9966195363707584e-09
q080,7200,80,0.0046666666666700003,0.014629629629600001,3.2440132802199998e-09,1.3552247078300001e-05,0.99998642040200003,9.20397116995,0.99998644775292167,-2.7350921638635839e-08
q080,7200,80,0.0047037037037000002,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,15.2011432392,0.99999400001799998,0
q080,7200,80,0.00474074074074,0.014629629629600001,1.37994093929e-09,8.5603872071999998e-06,0.999991427978,49.8163190203,0.9999914396127928,-1.1634792795867099e-08
q080,7200,80,0.0047777777777799997,0.014629629629600001,1.8907495014099999e-08,4.26221843738e-05,0.99995721840600005,113.047101978,0.99995737781562621,-1.5940962616589616e-07
q080,7200,80,0.0048148148148099996,0.014629629629600001,0,5.9999820000200002e-06,0.99999400001799998,194.69195962500001,0.99999400001799998,0
q080,7200,80,0.0048518518518500002,0.014629629629600001,8.0428852466999996e-09,2.4208879011100001e-05,0.99997572330999995,624.49704743999996,0.99997579112098889,-6.7810988935157468e-08
q080,7200,80,0.0048888888888899999,0.014629629629600001,1.10200956471e-07,0.00027225918111500001,0.99972681192699997,1403.7021758200001,0.99972774081888505,-9.2889188507694342e-07
q080,7200,80,0.0049259259259299996,0.014629629629600001,4.02077898642e-07,0.0016925771551799999,0.99830403852299998,2115.0670380000001,0.99830742284481999,-3.3843218200102498e-06
q080,7200,80,0.0049629629629600004,0.014629629629600001,3.17867440769e-06,0.012048815825,0.98792470706799995,7721.2372635600004,0.98795118417500005,-2.6477107000100197e-05
q080,7200,80,0.0050000000000000001,0.014629629629600001,8.4399904833900002e-06,0.031134239372300001,0.968796819373,20802.441389700001,0.96886576062770002,-6.8941254700027876e-05
q080,7200,80,0.0030000000000000001,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,654.47259594299999,0.99999400001799998,0
q080,7200,80,0.0030370370370400002,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,280.86942896800002,0.99999400001799998,0
q080,7200,80,0.0030740740740700001,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,77.811255988499994,0.99999400001799998,0
q080,7200,80,0.0031111111111099998,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,45.129585059,0.99999400001799998,0
q080,7200,80,0.00314814814815,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,19.643422065799999,0.99999400001799998,0
q080,7200,80,0.0031851851851900002,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,5.6888273396300004,0.99999400001799998,0
q080,7200,80,0.0032222222222200001,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,3.2657519754400002,0.99999400001799998,0
q080,7200,80,0.0032592592592600002,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,1.40780109286,0.99999400001799998,0
q080,7200,80,0.0032962962962999999,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.39836384914900003,0.99999400001799998,0
q080,7200,80,0.0033333333333299998,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.23743984751800001,0.99999400001799998,0
q080,7200,80,0.00337037037037,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.103843437143,0.99999400001799998,0
q080,7200,80,0.0034074074074100002,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.0323837180684,0.99999400001799998,0
q080,7200,80,0.0034444444444400001,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.023060694580900001,0.99999400001799998,0
q080,7200,80,0.0034814814814800002,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.012474285567999999,0.99999400001799998,0
q080,7200,80,0.0035185185185199999,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.0068094909506900003,0.99999400001799998,0
q080,7200,80,0.0035555555555600001,0.014814814814800001,1.1102230246299999e-16,5.9999820000200002e-06,0.99999400001799998,0.0060663113639199996,0.99999400001799998,0
q080,7200,80,0.00359259259259,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.0051117089416899998,0.99999400001799998,0
q080,7200,80,0.0036296296296300001,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.0045491340291999999,0.99999400001799998,0
q080,7200,80,0.0036666666666699999,0.014814814814800001,4.4408920985e-16,5.9999820000200002e-06,0.99999400001799998,0.0043785869737100001,0.99999400001799998,0
q080,7200,80,0.0037037037037000002,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.0041748384084999996,0.99999400001799998,0
q080,7200,80,0.0037407407407399999,0.014814814814800001,2.22044604925e-16,5.9999820000200002e-06,0.99999400001799998,0.0040531824412800002,0.99999400001799998,0
q080,7200,80,0.0037777777777800001,0.014814814814800001,2.5535129566399998e-15,5.9999820000200002e-06,0.99999400001799998,0.00401361900188,0.99999400001799998,0
q080,7200,80,0.00381481481481,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.003998010923,0.99999400001799998,0
q080,7200,80,0.0038518518518500001,0.014814814814800001,1.1102230246299999e-15,5.9999820000200002e-06,0.99999400001799998,0.0039946243509799998,0.99999400001799998,0
q080,7200,80,0.0038888888888899999,0.014814814814800001,1.5321077739799998e-14,5.99998200046e-06,0.99999400001799998,0.0040034591419299999,0.99999400001799954,4.4408920985006262e-16
q080,7200,80,0.0039259259259299996,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.0039926615710499996,0.99999400001799998,0
q080,7200,80,0.0039629629629600004,0.014814814814800001,6.5503158452899997e-15,5.9999820001300002e-06,0.99999400001799998,0.0039849790745399996,0.99999400001799987,1.1102230246251565e-16
q080,7200,80,0.0040000000000000001,0.014814814814800001,8.9261931179899997e-14,5.9999820160000001e-06,0.99999400001700001,0.0039804118664599998,0.999994000017984,-9.8399066672527624e-13
q080,7200,80,0.0040370370370399998,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.0039302082280099999,0.99999400001799998,0
q080,7200,80,0.0040740740740699997,0.014814814814800001,3.7969627442199999e-14,5.9999820029000003e-06,0.99999400001799998,0.0039207083703800003,0.9999940000179971,2.886579864025407e-15
q080,7200,80,0.0041111111111100003,0.014814814814800001,5.1991744243199999e-13,5.9999825406899997e-06,0.99999400001299998,0.0039519125049299999,0.99999400001745931,-4.4593218007094038e-12
q080,7200,80,0.00414814814815,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.0038415021040099999,0.99999400001799998,0
q080,7200,80,0.0041851851851899997,0.014814814814800001,2.2115642650500001e-13,5.9999820978299999e-06,0.99999400001600003,0.0041352925487099998,0.99999400001790217,-1.9021451080902807e-12
q080,7200,80,0.0042222222222199996,0.014814814814800001,3.0305757903200007e-12,6.0000003686600002e-06,0.99999399997399996,0.0048332840511199999,0.99999399999963134,-2.5631385902613602e-11
q080,7200,80,0.0042592592592600002,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.0053021113402099999,0.99999400001799998,0
q080,7200,80,0.0042962962963,0.014814814814800001,1.2890799538900002e-12,5.9999853234700003e-06,0.99999400000399996,0.0070326822331600002,0.99999400001467653,-1.067657073861028e-11
q080,7200,80,0.0043333333333299999,0.014814814814800001,1.7663204232600001e-11,6.0006059089400003e-06,0.99999399924499999,0.0100249970069,0.99999399939409106,-1.4909107282079503e-10
q080,7200,80,0.0043703703703699996,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.016732490871999999,0.99999400001799998,0
q080,7200,80,0.0044074074074100002,0.014814814814800001,7.5135453414500008e-12,6.00009490392e-06,0.99999399984199999,0.0380267458196,0.99999399990509608,-6.3096083913194434e-11
q080,7200,80,0.0044444444444400001,0.014814814814800001,1.02948427561e-10,6.0211041845700004e-06,0.99999397802800005,0.073907771432800001,0.99999397889581543,-8.6781537511626539e-10
q080,7200,80,0.0044814814814799998,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,0.11046109965299999,0.99999400001799998,0
q080,7200,80,0.0045185185185200004,0.014814814814800001,4.3792303117100001e-11,6.0038150593300003e-06,0.99999399581600001,0.33627424062700001,0.99999399618494067,-3.6894065580383995e-10
q080,7200,80,0.0045555555555600001,0.014814814814800001,6.0002780522000005e-10,6.6476221773900002e-06,0.99999334731900003,0.751346844465,0.99999335237782261,-5.0588225830594524e-09
q080,7200,80,0.00459259259259,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,1.18722306749,0.99999400001799998,0
q080,7200,80,0.0046296296296299997,0.014814814814800001,2.5524038438399999e-10,6.1275452184500003e-06,0.99999387030300002,4.0158045927600003,0.99999387245478155,-2.1517815307348087e-09
q080,7200,80,0.0046666666666700003,0.014814814814800001,3.4972186257999999e-09,1.4190814998100001e-05,0.99998577969900004,9.2370163165200001,0.99998580918500191,-2.9486001862366606e-08
q080,7200,80,0.0047037037037000002,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,15.238994847600001,0.99999400001799998,0
q080,7200,80,0.00474074074074,0.014814814814800001,1.48764967012e-09,8.8536865945299994e-06,0.99999113377100002,49.921912105200001,0.99999114631340547,-1.2542405447568683e-08
q080,7200,80,0.0047777777777799997,0.014814814814800001,2.0383283838599999e-08,4.4806288004900003e-05,0.99995502186100005,113.283178761,0.99995519371199515,-1.7185099510097501e-07
q080,7200,80,0.0048148148148099996,0.014814814814800001,0,5.9999820000200002e-06,0.99999400001799998,195.05960442099999,0.99999400001799998,0
q080,7200,80,0.0048518518518500002,0.014814814814800001,8.6706574142799997e-09,2.54347000336e-05,0.99997449219599999,625.37352673999999,0.99997456529996642,-7.3103966435894563e-08
q080,7200,80,0.0048888888888899999,0.014814814814800001,1.18802484628e-07,0.00027058844690800002,0.99972841015699998,1405.47848372,0.99972941155309203,-1.0013960920485232e-06
q080,7200,80,0.0049259259259299996,0.014814814814800001,4.12996623789e-07,0.0017913869750999999,0.99820513714400005,2117.0467705000001,0.99820861302490005,-3.4758808999946211e-06
q080,7200,80,0.0049629629629600004,0.014814814814800001,3.3240137167200001e-06,0.012710330110099999,0.98726200073000003,7719.3219819699998,0.98728966988989997,-2.766915989993457e-05
q080,7200,80,0.0050000000000000001,0.014814814814800001,8.8518537634299997e-06,0.032753449925199997,0.96717436559400005,20774.081757799999,0.96724655007479998,-7.2184480799930562e-05
q080,7200,80,0.0030000000000000001,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,654.18451812499995,0.99999400001799998,0
q080,7200,80,0.0030370370370400002,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,280.852598833,0.99999400001799998,0
q080,7200,80,0.0030740740740700001,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,77.847053427199995,0.99999400001799998,0
q080,7200,80,0.0031111111111099998,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,45.000346281399999,0.99999400001799998,0
q080,7200,80,0.00314814814815,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,19.6026438574,0.99999400001799998,0
q080,7200,80,0.0031851851851900002,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,5.6921323626499998,0.99999400001799998,0
q080,7200,80,0.0032222222222200001,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,3.26876593739,0.99999400001799998,0
q080,7200,80,0.0032592592592600002,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,1.4046762258800001,0.99999400001799998,0
q080,7200,80,0.0032962962962999999,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.394678007409,0.99999400001799998,0
q080,7200,80,0.0033333333333299998,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.23877072880200001,0.99999400001799998,0
q080,7200,80,0.00337037037037,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.103769772196,0.99999400001799998,0
q080,7200,80,0.0034074074074100002,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.031712845171600001,0.99999400001799998,0
q080,7200,80,0.0034444444444400001,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.0225999505988,0.99999400001799998,0
q080,7200,80,0.0034814814814800002,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.012456312420100001,0.99999400001799998,0
q080,7200,80,0.0035185185185199999,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.0069335001014300002,0.99999400001799998,0
q080,7200,80,0.0035555555555600001,0.014999999999999999,1.1102230246299999e-16,5.9999820000200002e-06,0.99999400001799998,0.0060315137112299999,0.99999400001799998,0
q080,7200,80,0.00359259259259,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.0051195987342499997,0.99999400001799998,0
q080,7200,80,0.0036296296296300001,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.0045607414505199999,0.99999400001799998,0
q080,7200,80,0.0036666666666699999,0.014999999999999999,4.4408920985e-16,5.9999820000200002e-06,0.99999400001799998,0.0043549415749500001,0.99999400001799998,0
q080,7200,80,0.0037037037037000002,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.0041803464672099996,0.99999400001799998,0
q080,7200,80,0.0037407407407399999,0.014999999999999999,2.22044604925e-16,5.9999820000200002e-06,0.99999400001799998,0.0040650615005700004,0.99999400001799998,0
q080,7200,80,0.0037777777777800001,0.014999999999999999,2.7755575615600002e-15,5.9999820000200002e-06,0.99999400001799998,0.0040090868828599998,0.99999400001799998,0
q080,7200,80,0.00381481481481,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.0039982595679400003,0.99999400001799998,0
q080,7200,80,0.0038518518518500001,0.014999999999999999,1.2212453270899999e-15,5.9999820000200002e-06,0.99999400001799998,0.0039952277473500001,0.99999400001799998,0
q080,7200,80,0.0038888888888899999,0.014999999999999999,1.6098233857099997e-14,5.9999820005699999e-06,0.99999400001799998,0.0039999920561399997,0.99999400001799943,5.5511151231257827e-16
q080,7200,80,0.0039259259259299996,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.0039920481889399997,0.99999400001799998,0
q080,7200,80,0.0039629629629600004,0.014999999999999999,6.8833827526800001e-15,5.9999820001300002e-06,0.99999400001799998,0.0039824305480099997,0.99999400001799987,1.1102230246251565e-16
q080,7200,80,0.0040000000000000001,0.014999999999999999,9.4035890185799997e-14,5.9999820176700001e-06,0.99999400001700001,0.0039711385737899998,0.99999400001798233,-9.8232533218833851e-13
q080,7200,80,0.0040370370370399998,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.0039374130543800004,0.99999400001799998,0
q080,7200,80,0.0040740740740699997,0.014999999999999999,3.99680288865e-14,5.9999820032400002e-06,0.99999400001799998,0.0039240067645799999,0.99999400001799676,3.219646771412954e-15
q080,7200,80,0.0041111111111100003,0.014999999999999999,5.4789506265300003e-13,5.9999826004200002e-06,0.99999400001299998,0.0039309193500000001,0.99999400001739958,-4.3995918019845703e-12
q080,7200,80,0.00414814814815,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.0038090943394700001,0.99999400001799998,0
q080,7200,80,0.0041851851851899997,0.014999999999999999,2.3303581286899999e-13,5.9999821086000001e-06,0.99999400001600003,0.0041592673859700002,0.9999940000178914,-1.8913759447514167e-12
q080,7200,80,0.0042222222222199996,0.014999999999999999,3.1931124411200002e-12,6.0000023918099999e-06,0.99999399997100002,0.0049814388401100002,0.99999399999760819,-2.6608160119678814e-11
q080,7200,80,0.0042592592592600002,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.0052733536304599999,0.99999400001799998,0
q080,7200,80,0.0042962962963,0.014999999999999999,1.35835787063e-12,5.9999856902900001e-06,0.99999400000299998,0.0070273825247499999,0.99999400001430971,-1.1309730929554007e-11
q080,7200,80,0.0043333333333299999,0.014999999999999999,1.8611223673299999e-11,6.0006746711600004e-06,0.99999399916800003,0.010243525728899999,0.99999399932532884,-1.5732881664121123e-10
q080,7200,80,0.0043703703703699996,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.016811687786799999,0.99999400001799998,0
q080,7200,80,0.0044074074074100002,0.014999999999999999,7.9168893663000005e-12,6.0001073509700002e-06,0.99999399982600001,0.038683295976000003,0.99999399989264903,-6.664901963659986e-11
q080,7200,80,0.0044444444444400001,0.014999999999999999,1.08473785509e-10,6.0234232807100003e-06,0.99999397566199999,0.075858359947099996,0.99999397657671929,-9.1471930030451176e-10
q080,7200,80,0.0044814814814799998,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,0.109263019699,0.99999400001799998,0
q080,7200,80,0.0045185185185200004,0.014999999999999999,4.6142645260299997e-11,6.00423724328e-06,0.99999399537400002,0.33726174703200001,0.99999399576275672,-3.8875669350346698e-10
q080,7200,80,0.0045555555555600001,0.014999999999999999,6.3223148938399996e-10,6.7116582792599997e-06,0.99999328301099999,0.75985406378999998,0.99999328834172074,-5.3307207537045542e-09
q080,7200,80,0.00459259259259,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,1.1886667771299999,0.99999400001799998,0
q080,7200,80,0.0046296296296299997,0.014999999999999999,2.68939093218e-10,6.1412837527599998e-06,0.99999385644899996,4.0254533724700003,0.99999385871624724,-2.2672472788087816e-09
q080,7200,80,0.0046666666666700003,0.014999999999999999,3.6849149287499999e-09,1.4657277877500001e-05,0.99998531165399995,9.2701338487299996,0.99998534272212247,-3.1068122519073427e-08
q080,7200,80,0.0047037037037000002,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,15.2711297291,0.99999400001799998,0
q080,7200,80,0.00474074074074,0.014999999999999999,1.5674920250699999e-09,9.0722926020499999e-06,0.99999091449099997,50.027134654599998,0.99999092770739795,-1.3216397976023586e-08
q080,7200,80,0.0047777777777799997,0.014999999999999999,2.1477258083100001e-08,4.6391729679799998e-05,0.999953427196,113.535409208,0.9999536082703202,-1.8107432020464387e-07
q080,7200,80,0.0048148148148099996,0.014999999999999999,0,5.9999820000200002e-06,0.99999400001799998,195.423160212,0.99999400001799998,0
q080,7200,80,0.0048518518518500002,0.014999999999999999,9.1360129461600008e-09,2.6325346653499999e-05,0.99997359762600002,626.25026162200004,0.99997367465334652,-7.7027346501168381e-08
q080,7200,80,0.0048888888888899999,0.014999999999999999,1.2517863423600001e-07,0.000260340702162,0.99973860414600002,1407.29529364,0.99973965929783803,-1.05515183801419e-06
q080,7200,80,0.0049259259259299996,0.014999999999999999,4.2989277448900001e-07,0.0019075759897,0.99808880634899999,2119.0825306500001,0.99809242401029996,-3.6176612999705426e-06
q080,7200,80,0.0049629629629600004,0.014999999999999999,3.4759528929600001e-06,0.0133995428884,0.98657154343499998,7717.3236826700004,0.98660045711160005,-2.8913676600073046e-05
q080,7200,80,0.0050000000000000001,0.014999999999999999,9.2633589897599998e-06,0.0343982307136,0.96552635775499995,20745.355889300001,0.96560176928639996,-7.5411531400004783e-05
q080,7200,80,0.0030000000000000001,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,653.930863542,0.99999400001799998,0
q080,7200,80,0.0030370370370400002,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,280.82780180999998,0.99999400001799998,0
q080,7200,80,0.0030740740740700001,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,77.869432192600001,0.99999400001799998,0
q080,7200,80,0.0031111111111099998,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,44.888949858399997,0.99999400001799998,0
q080,7200,80,0.00314814814815,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,19.558571029100001,0.99999400001799998,0
q080,7200,80,0.0031851851851900002,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,5.6881518193199998,0.99999400001799998,0
q080,7200,80,0.0032222222222200001,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,3.2776472130799998,0.99999400001799998,0
q080,7200,80,0.0032592592592600002,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,1.40384210947,0.99999400001799998,0
q080,7200,80,0.0032962962962999999,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,0.39088580747000001,0.99999400001799998,0
q080,7200,80,0.0033333333333299998,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,0.23877752993599999,0.99999400001799998,0
q080,7200,80,0.00337037037037,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,0.10371657006899999,0.99999400001799998,0
q080,7200,80,0.0034074074074100002,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,0.031442473841399997,0.99999400001799998,0
q080,7200,80,0.0034444444444400001,0.0151851851852,0,5.9999820000200002e-06,0.99999400001799998,0.021955243779599998,0.99999400001799998,0
