Q_mAh_cm2,R_theta_baseline,R_theta_one_way_island_shadow,R_theta_coupled_island,V_baseline_V,V_coupled_island_V,deltaV_island_minus_baseline_mV,eps_s_baseline,eps_s_coupled_island
28.4444444444,1,1,1,1.41563518073,1.41566148674,0.0263060099999,2.24038704065e-18,1.11798578659e-17
28.5555555556,1,1,1,1.41568107649,1.41570710334,0.0260268499999,2.24038704065e-18,1.11798578659e-17
28.6666666667,1,1,1,1.41572697226,1.41575271995,0.0257476899999,2.24038704065e-18,1.11798578659e-17
28.7777777778,1,1,1,1.41577286802,1.41579833656,0.0254685400001,2.24038704065e-18,1.11798578659e-17
28.8888888889,1,1,1,1.41581876378,1.41584395317,0.0251893900001,2.24038704065e-18,1.11798578659e-17
29,1,1,1,1.41586465954,1.41588956977,0.0249102300001,2.24038704065e-18,1.11798578659e-17
29.1111111111,1,1,1,1.4159105553,1.41593518638,0.0246310800001,2.24038704065e-18,1.11798578659e-17
29.2222222222,1,1,1,1.41595645107,1.41598080299,0.0243519200001,2.24038704065e-18,1.11798578659e-17
29.3333333333,1,1,1,1.41600234683,1.4160264196,0.02407277,2.24038704065e-18,1.11798578659e-17
29.4444444444,1,1,1,1.41604824259,1.4160720362,0.02379361,2.24038704065e-18,1.11798578659e-17
29.5555555556,1,1,1,1.41609413835,1.41611765281,0.0235144599998,2.24038704065e-18,1.11798578659e-17
29.6666666667,1,1,1,1.41614003411,1.41616326942,0.02323531,2.24038704065e-18,1.11798578659e-17
29.7777777778,1,1,1,1.41618592988,1.41620888603,0.02295615,2.24038704065e-18,1.11798578659e-17
29.8888888889,1,1,1,1.41623182564,1.41625450263,0.02267699,2.24038704065e-18,1.11798578659e-17
30,1,1,1,1.4162777214,1.41630011924,0.02239784,2.24038704065e-18,1.11798578659e-17
30.1111111111,1,1,1,1.41632361716,1.41634573585,0.02211869,2.24038704065e-18,1.11798578659e-17
30.2222222222,1,1,1,1.41636951292,1.41639135246,0.02183954,2.24038704065e-18,1.11798578659e-17
30.3333333333,1,1,1,1.41641540869,1.41643696906,0.02156037,2.24038704065e-18,1.11798578659e-17
30.4444444444,1,1,1,1.41646130445,1.41648258567,0.02128122,2.24038704065e-18,1.11798578659e-17
30.5555555556,1,1,1,1.41650720021,1.41652820228,0.02100207,2.24038704065e-18,1.11798578659e-17
30.6666666667,1,1,1,1.41655309597,1.41657381889,0.02072292,2.24038704065e-18,1.11798578659e-17
30.7777777778,1,1,1,1.41659899173,1.41661943549,0.02044376,2.24038704065e-18,1.11798578659e-17
30.8888888889,1,1,1,1.41664177612,1.41666199036,0.0202142399999,2.24038704065e-18,1.11798578659e-17
31,1,1,1,1.41668307949,1.41670308784,0.0200083499999,2.24038704065e-18,1.11798578659e-17
31.1111111111,1,1,1,1.41672425442,1.41674405892,0.0198044999999,2.24038704065e-18,1.11798578659e-17
31.2222222222,1,1,1,1.4167653009,1.4167849036,0.0196026999999,2.24038704065e-18,1.11798578659e-17
31.3333333333,1,1,1,1.41680621893,1.41682562188,0.01940295,2.24038704065e-18,1.11798578659e-17
31.4444444444,1,1,1,1.41684700852,1.41686621377,0.0192052500001,2.24038704065e-18,1.11798578659e-17
31.5555555556,1,1,1,1.41688766966,1.41690667925,0.0190095900001,2.24038704065e-18,1.11798578659e-17
31.6666666667,1,1,1,1.41692820235,1.41694701834,0.0188159899999,2.24038704065e-18,1.11798578659e-17
31.7777777778,1,1,1,1.4169686066,1.41698723103,0.01862443,2.24038704065e-18,1.11798578659e-17
31.8888888889,1,1,1,1.4170088824,1.41702731733,0.0184349300001,2.24038704065e-18,1.11798578659e-17
32,1,1,1,1.41704902975,1.41706727723,0.0182474799999,2.24038704065e-18,1.11798578659e-17
32.1111111111,1,1,1,1.41708904865,1.41710711072,0.0180620699999,2.24038704065e-18,1.11798578659e-17
32.2222222222,1,1,1,1.41712893911,1.41714681783,0.01787872,2.24038704065e-18,1.11798578659e-17
32.3333333333,1,1,1,1.41716870113,1.41718639853,0.0176973999999,2.24038704065e-18,1.11798578659e-17
32.4444444444,1,1,1,1.41720833469,1.41722585284,0.01751815,2.24038704065e-18,1.11798578659e-17
32.5555555556,1,1,1,1.41724783981,1.41726518074,0.0173409300002,2.24038704065e-18,1.11798578659e-17
32.6666666667,1,1,1,1.41728721648,1.41730438225,0.0171657700001,2.24038704065e-18,1.11798578659e-17
32.7777777778,1,1,1,1.41732646471,1.41734345737,0.01699266,2.24038704065e-18,1.11798578659e-17
32.8888888889,1,1,1,1.41736558449,1.41738240608,0.01682159,2.24038704065e-18,1.11798578659e-17
33,1,1,1,1.41740457582,1.4174212284,0.0166525800001,2.24038704065e-18,1.11798578659e-17
33.1111111111,1,1,1,1.4174434387,1.41745992432,0.01648562,2.24038704065e-18,1.11798578659e-17
33.2222222222,1,1,1,1.41748217314,1.41749849384,0.0163206999999,2.24038704065e-18,1.11798578659e-17
33.3333333333,1,1,1,1.41752077913,1.41753693696,0.01615783,2.24038704065e-18,1.11798578659e-17
33.4444444444,1,1,1,1.41755925668,1.41757525369,0.01599701,2.24038704065e-18,1.11798578659e-17
33.5555555556,1,1,1,1.41759760578,1.41761344402,0.01583824,2.24038704065e-18,1.11798578659e-17
33.6666666667,1,1,1,1.41763582643,1.41765150795,0.0156815200001,2.24038704065e-18,1.11798578659e-17
33.7777777778,1,1,1,1.41767391863,1.41768944548,0.0155268499999,2.24038704065e-18,1.11798578659e-17
33.8888888889,1,1,1,1.41771188239,1.41772725661,0.0153742200002,2.24038704065e-18,1.11798578659e-17
34,1,1,1,1.4177497177,1.41776494135,0.01522365,2.24038704065e-18,1.11798578659e-17
34.1111111111,1,1,1,1.41778742456,1.41780249969,0.0150751300001,2.24038704065e-18,1.11798578659e-17
34.2222222222,1,1,1,1.41782500298,1.41783993163,0.0149286500002,2.24038704065e-18,1.11798578659e-17
34.3333333333,1,1,1,1.41786245295,1.41787723717,0.01478422,2.24038704065e-18,1.11798578659e-17
34.4444444444,1,1,1,1.41789977448,1.41791441632,0.01464184,2.24038704065e-18,1.11798578659e-17
34.5555555556,1,1,1,1.41793696756,1.41795146907,0.0145015099999,2.24038704065e-18,1.11798578659e-17
34.6666666667,1,1,1,1.41797403219,1.41798839542,0.01436323,2.24038704065e-18,1.11798578659e-17
34.7777777778,1,1,1,1.41801096837,1.41802519537,0.0142270000001,2.24038704065e-18,1.11798578659e-17
34.8888888889,1,1,1,1.41804777611,1.41806186893,0.0140928199999,2.24038704065e-18,1.11798578659e-17
35,1,1,1,1.4180844554,1.41809841608,0.01396068,2.24038704065e-18,1.11798578659e-17
35.1111111111,1,1,1,1.41812100624,1.41813483684,0.0138305999999,2.24038704065e-18,1.11798578659e-17
35.2222222222,1,1,1,1.41815742864,1.41817113121,0.01370257,2.24038704065e-18,1.11798578659e-17
35.3333333333,1,1,1,1.41819372259,1.41820729917,0.01357658,2.24038704065e-18,1.11798578659e-17
35.4444444444,1,1,1,1.41822988809,1.41824334074,0.01345265,2.24038704065e-18,1.11798578659e-17
35.5555555556,1,1,1,1.41826592515,1.41827925591,0.0133307599999,2.24038704065e-18,1.11798578659e-17
35.6666666667,1,1,1,1.41830183376,1.41831504468,0.01321092,2.24038704065e-18,1.11798578659e-17
35.7777777778,1,1,1,1.41833761392,1.41835070705,0.0130931300002,2.24038704065e-18,1.11798578659e-17
35.8888888889,1,1,1,1.41837326564,1.41838624302,0.0129773799999,2.24038704065e-18,1.11798578659e-17
36,1,1,1,1.41840878891,1.4184216526,0.0128636899999,2.24038704065e-18,1.11798578659e-17
36.1111111111,1,1,1,1.41844418373,1.41845693578,0.0127520500002,2.24038704065e-18,1.11798578659e-17
36.2222222222,1,1,1,1.41847945011,1.41849209256,0.01264245,2.24038704065e-18,1.11798578659e-17
36.3333333333,1,1,1,1.41851458804,1.41852712295,0.01253491,2.24038704065e-18,1.11798578659e-17
36.4444444444,1,1,1,1.41854959752,1.41856202693,0.0124294100001,2.24038704065e-18,1.11798578659e-17
36.5555555556,1,1,1,1.41858447856,1.41859680452,0.01232596,2.24038704065e-18,1.11798578659e-17
36.6666666667,1,1,1,1.41861923115,1.41863145571,0.0122245599998,2.24567502564e-18,1.11798578659e-17
36.7777777778,1,1,1,1.41865385529,1.41866598051,0.0121252199998,2.24567502564e-18,1.11798578659e-17
36.8888888889,1,1,1,1.41868835099,1.4187003789,0.01202791,2.24567502564e-18,1.11798578659e-17
37,1,1,1,1.41872271823,1.4187346509,0.0119326700001,2.24567502564e-18,1.11798578659e-17
37.1111111111,1,1,1,1.41875695704,1.4187687965,0.0118394599999,2.24567502564e-18,1.11798578659e-17
37.2222222222,1,1,1,1.41879106739,1.4188028157,0.0117483100002,2.24567502564e-18,1.11798578659e-17
37.3333333333,1,1,1,1.4188250493,1.41883670851,0.0116592099999,2.24567502564e-18,1.11798578659e-17
37.4444444444,1,1,1,1.41885890276,1.41887047491,0.01157215,2.24567502564e-18,1.11798578659e-17
37.5555555556,1,1,1,1.41889262778,1.41890411492,0.0114871399999,2.24567502564e-18,1.11798578659e-17
37.6666666667,1,1,1,1.41892622435,1.41893762853,0.0114041799999,2.24567502564e-18,1.11798578659e-17
37.7777777778,1,1,1,1.41895969247,1.41897101575,0.0113232799999,2.25096301063e-18,1.11798578659e-17
37.8888888889,1,1,1,1.41899303215,1.41900427656,0.01124441,2.25096301063e-18,1.11798578659e-17
38,1,1,1,1.41902624337,1.41903741098,0.0111676099999,2.25096301063e-18,1.11798578659e-17
38.1111111111,1,1,1,1.41905932616,1.419070419,0.0110928400001,2.25426800125e-18,1.11798578659e-17
38.2222222222,1,1,1,1.41909228049,1.41910330062,0.0110201300001,2.26272877723e-18,1.11798578659e-17
38.3333333333,1,1,1,1.41912510638,1.41913605585,0.01094947,2.26272877723e-18,1.11798578659e-17
38.4444444444,1,1,1,1.41915780382,1.41916868468,0.0108808600001,2.26272877723e-18,1.11798578659e-17
38.5555555556,1,1,1,1.41919037282,1.4192011871,0.0108142800002,2.26272877723e-18,1.11798578659e-17
38.6666666667,1,1,1,1.41922281336,1.41923356314,0.0107497799999,2.26272877723e-18,1.11798578659e-17
38.7777777778,1,1,1,1.41925512547,1.41926581277,0.0106872999999,2.26272877723e-18,1.11798578659e-17
38.8888888889,1,1,1,1.41928730912,1.41929793601,0.01062689,2.26272877723e-18,1.11798578659e-17
39,1,1,1,1.41931936433,1.41932993284,0.01056851,2.26272877723e-18,1.11798578659e-17
39.1111111111,1,1,1,1.41935129109,1.41936180328,0.01051219,2.26272877723e-18,1.11798578659e-17
39.2222222222,1,1,1,1.4193830894,1.41939354733,0.01045793,2.26272877723e-18,1.11798578659e-17
39.3333333333,1,1,1,1.41941475927,1.41942516497,0.0104057000001,2.26272877723e-18,1.11798578659e-17
39.4444444444,1,1,1,1.41944630069,1.41945665622,0.01035553,2.26272877723e-18,1.11798578659e-17
39.5555555556,1,1,1,1.41947771367,1.41948802107,0.0103074,2.26272877723e-18,1.11798578659e-17
39.6666666667,1,1,1,1.41950899819,1.41951925952,0.0102613299999,2.26272877723e-18,1.11798578659e-17
39.7777777778,1,1,1,1.41954015428,1.41955037157,0.0102172900001,2.26272877723e-18,1.11798578659e-17
39.8888888889,1,1,1,1.41957118191,1.41958135723,0.0101753199999,2.26272877723e-18,1.11798578659e-17
40,1,1,1,1.4196020811,1.41961221649,0.0101353899999,2.26272877723e-18,1.11798578659e-17
40.1111111111,1,1,1,1.41963285184,1.41964294935,0.0100975099999,2.26272877723e-18,1.11798578659e-17
40.2222222222,1,1,1,1.41966349413,1.41967355581,0.0100616800001,2.26272877723e-18,1.11798578659e-17
40.3333333333,1,1,1,1.41969400798,1.41970403588,0.0100278999999,2.26272877723e-18,1.11798578659e-17
40.4444444444,1,1,1,1.41972439338,1.41973438954,0.00999616000019,2.26272877723e-18,1.11798578659e-17
40.5555555556,1,1,1,1.41975465033,1.41976461681,0.00996647999996,2.26801676222e-18,1.11798578659e-17
40.6666666667,1,1,1,1.41978477884,1.41979471769,0.00993885000011,2.26801676222e-18,1.11798578659e-17
40.7777777778,1,1,1,1.4198147789,1.41982469216,0.00991325999999,2.26801676222e-18,1.11798578659e-17
40.8888888889,1,1,1,1.41984465051,1.41985454024,0.00988973000005,2.26801676222e-18,1.11798578659e-17
41,1,1,1,1.41987439368,1.41988426191,0.00986823000004,2.26801676222e-18,1.11798578659e-17
41.1111111111,1,1,1,1.4199040084,1.41991385719,0.00984878999999,2.26801676222e-18,1.11798578659e-17
41.2222222222,1,1,1,1.41993349467,1.41994332608,0.00983141000011,2.26801676222e-18,1.11798578659e-17
41.3333333333,1,1,1,1.4199628525,1.41997266856,0.00981605999995,2.26801676222e-18,1.11798578659e-17
41.4444444444,1,1,1,1.41999208188,1.42000188465,0.00980276999996,2.26801676222e-18,1.11798578659e-17
41.5555555556,1,1,1,1.42002118281,1.42003097434,0.00979152999991,2.26801676222e-18,1.11798578659e-17
41.6666666667,1,1,1,1.4200501553,1.42005993763,0.00978233000004,2.26801676222e-18,1.11798578659e-17
41.7777777778,1,1,1,1.42007899934,1.42008877453,0.00977518999989,2.26272877723e-18,1.11798578659e-17
41.8888888889,1,1,1,1.42010771493,1.42011748502,0.00977008999992,2.26272877723e-18,1.11798578659e-17
42,1,1,1,1.42013630208,1.42014606912,0.00976704000011,2.26272877723e-18,1.11798578659e-17
42.1111111111,1,1,1,1.42016476078,1.42017452682,0.0097660399998,2.26272877723e-18,1.11798578659e-17
42.2222222222,1,1,1,1.42019309103,1.42020285813,0.00976709999989,2.26272877723e-18,1.11798578659e-17
42.3333333333,1,1,1,1.42022129283,1.42023106303,0.00977019999993,2.26272877723e-18,1.11798578659e-17
42.4444444444,1,1,1,1.42024936619,1.42025914154,0.00977535000013,2.26272877723e-18,1.11798578659e-17
42.5555555556,1,1,1,1.4202773111,1.42028709365,0.00978255000006,2.26272877723e-18,1.11798578659e-17
42.6666666667,1,1,1,1.42030512757,1.42031491936,0.00979178999994,2.26272877723e-18,1.11798578659e-17
42.7777777778,1,1,1,1.42033281559,1.42034261868,0.00980308999998,2.26272877723e-18,1.11798578659e-17
42.8888888889,1,1,1,1.42036230473,1.42037214163,0.00983689999989,2.26272877723e-18,1.11798578659e-17
43,1,1,1,1.42039255976,1.42040244202,0.00988226000009,2.26272877723e-18,1.11798578659e-17
43.1111111111,1,1,1,1.42042273751,1.42043266772,0.00993021000006,2.26272877723e-18,1.11798578659e-17
43.2222222222,1,1,1,1.42045283798,1.42046281873,0.00998074999981,2.26272877723e-18,1.11798578659e-17
43.3333333333,1,1,1,1.42048286117,1.42049289505,0.01003388,2.26272877723e-18,1.11798578659e-17
43.4444444444,1,1,1,1.42051280707,1.42052289667,0.0100896000002,2.26272877723e-18,1.11798578659e-17
43.5555555556,1,1,1,1.42054267568,1.4205528236,0.0101479200001,2.26801676222e-18,1.11798578659e-17
43.6666666667,1,1,1,1.42057246702,1.42058267584,0.01020882,2.26801676222e-18,1.11798578659e-17
43.7777777778,1,1,1,1.42060218107,1.42061245339,0.0102723199999,2.26801676222e-18,1.11798578659e-17
43.8888888889,1,1,1,1.42063181784,1.42064215625,0.0103384100001,2.26801676222e-18,1.11798578659e-17
44,1,1,1,1.42066137732,1.42067178442,0.0104071,2.26801676222e-18,1.11798578659e-17
44.1111111111,1,1,1,1.42069085952,1.42070133789,0.0104783699999,2.26801676222e-18,1.11798578659e-17
44.2222222222,1,1,1,1.42072026444,1.42073081667,0.0105522299998,2.26801676222e-18,1.11798578659e-17
44.3333333333,1,1,1,1.42074959207,1.42076022077,0.0106287000001,2.26801676222e-18,1.11798578659e-17
44.4444444444,1,1,1,1.42077884242,1.42078955017,0.01070775,2.26801676222e-18,1.11798578659e-17
44.5555555556,1,1,1,1.42080801549,1.42081880487,0.0107893799999,2.26801676222e-18,1.11798578659e-17
44.6666666667,1,1,1,1.42083711127,1.42084798489,0.01087362,2.26801676222e-18,1.11798578659e-17
44.7777777778,1,1,1,1.42086612978,1.42087709022,0.01096044,2.26801676222e-18,1.11798578659e-17
44.8888888889,1,1,1,1.42089507099,1.42090612085,0.0110498600001,2.26801676222e-18,1.11798578659e-17
45,1,1,1,1.42092393493,1.42093507679,0.01114186,2.26801676222e-18,1.11798578659e-17
45.1111111111,1,1,1,1.42095272158,1.42096395805,0.01123647,2.26801676222e-18,1.11798578659e-17
45.2222222222,1,1,1,1.42098143094,1.4209927646,0.0113336600001,2.26801676222e-18,1.11798578659e-17
45.3333333333,1,1,1,1.42101006303,1.42102149647,0.0114334400001,2.26801676222e-18,1.11798578659e-17
45.4444444444,1,1,1,1.42103861783,1.42105015365,0.0115358199999,2.26801676222e-18,1.11798578659e-17
45.5555555556,1,1,1,1.42106709534,1.42107873613,0.0116407899999,2.26801676222e-18,1.11798578659e-17
45.6666666667,1,1,1,1.42109549558,1.42110724393,0.0117483500002,2.26801676222e-18,1.11798578659e-17
45.7777777778,1,1,1,1.42112381853,1.42113567703,0.0118585000002,2.26801676222e-18,1.11798578659e-17
45.8888888889,1,1,1,1.4211520642,1.42116403544,0.01197124,2.26801676222e-18,1.11798578659e-17
46,1,1,1,1.42118023258,1.42119231916,0.01208658,2.26801676222e-18,1.11798578659e-17
46.1111111111,1,1,1,1.42120832368,1.42122052819,0.0122045100002,2.26801676222e-18,1.11798578659e-17
46.2222222222,1,1,1,1.4212363375,1.42124866252,0.0123250200001,2.26801676222e-18,1.11798578659e-17
46.3333333333,1,1,1,1.42126427403,1.42127672217,0.0124481399999,2.26801676222e-18,1.11798578659e-17
46.4444444444,1,1,1,1.42129213328,1.42130470712,0.0125738400001,2.26801676222e-18,1.11851458509e-17
46.5555555556,1,1,1,1.42131991525,1.42133261738,0.01270213,2.26801676222e-18,1.11851458509e-17
46.6666666667,1,1,1,1.42134761993,1.42136045295,0.01283302,2.26801676222e-18,1.11851458509e-17
46.7777777778,1,1,1,1.42137524733,1.42138821383,0.0129664999999,2.26801676222e-18,1.11851458509e-17
46.8888888889,1,1,1,1.42140279745,1.42141590002,0.0131025699999,2.26801676222e-18,1.11851458509e-17
47,1,1,1,1.42143027028,1.42144351151,0.01324123,2.26801676222e-18,1.11851458509e-17
47.1111111111,1,1,1,1.42145766583,1.42147104831,0.0133824799999,2.26801676222e-18,1.11851458509e-17
47.2222222222,1,1,1,1.4214849841,1.42149851043,0.0135263300001,2.26801676222e-18,1.11851458509e-17
47.3333333333,1,1,1,1.42151222508,1.42152589785,0.01367277,2.26801676222e-18,1.11851458509e-17
47.4444444444,1,1,1,1.42153938878,1.42155321058,0.0138217999999,2.26801676222e-18,1.11851458509e-17
47.5555555556,1,1,1,1.4215664752,1.42158044861,0.0139734100002,2.26801676222e-18,1.11851458509e-17
47.6666666667,1,1,1,1.42159348433,1.42160761196,0.0141276300001,2.26272877723e-18,1.11851458509e-17
47.7777777778,1,1,1,1.42162041618,1.42163470061,0.0142844300002,2.26272877723e-18,1.11851458509e-17
47.8888888889,1,1,1,1.42164727075,1.42166171458,0.0144438299998,2.26272877723e-18,1.11851458509e-17
48,1,1,1,1.42167404803,1.42168865385,0.0146058199999,2.26272877723e-18,1.11851458509e-17
48.1111111111,1,1,1,1.42170074803,1.42171551843,0.0147704000002,2.26272877723e-18,1.11851458509e-17
48.2222222222,1,1,1,1.42172737075,1.42174230832,0.01493757,2.26272877723e-18,1.11851458509e-17
48.3333333333,1,1,1,1.42175391618,1.42176902351,0.0151073300001,2.26272877723e-18,1.11851458509e-17
48.4444444444,1,1,1,1.42178038433,1.42179566402,0.0152796899999,2.26272877723e-18,1.11851458509e-17
48.5555555556,1,1,1,1.4218067752,1.42182222983,0.01545463,2.26272877723e-18,1.11851458509e-17
48.6666666667,1,1,1,1.42183308878,1.42184872096,0.01563218,2.26272877723e-18,1.11851458509e-17
48.7777777778,1,1,1,1.42185932508,1.42187513739,0.01581231,2.26272877723e-18,1.11851458509e-17
48.8888888889,1,1,1,1.42188548409,1.42190147913,0.01599504,2.26272877723e-18,1.11851458509e-17
49,1,1,1,1.42191156583,1.42192774617,0.0161803400001,2.26272877723e-18,1.11851458509e-17
49.1111111111,1,1,1,1.42193757028,1.42195393853,0.0163682500001,2.26272877723e-18,1.11851458509e-17
49.2222222222,1,1,1,1.42196349744,1.4219800562,0.0165587600001,2.26272877723e-18,1.11851458509e-17
49.3333333333,1,1,1,1.42198934733,1.42200609917,0.0167518400001,2.26272877723e-18,1.11851458509e-17
49.4444444444,1,1,1,1.42201511993,1.42203206745,0.01694752,2.26272877723e-18,1.11851458509e-17
49.5555555556,1,1,1,1.42204081524,1.42205796104,0.0171458,2.26272877723e-18,1.11851458509e-17
49.6666666667,1,1,1,1.42206643327,1.42208377994,0.01734667,2.26272877723e-18,1.11851458509e-17
49.7777777778,1,1,1,1.42209197402,1.42210952415,0.0175501299999,2.26272877723e-18,1.11851458509e-17
49.8888888889,1,1,1,1.42211743749,1.42213519366,0.0177561699999,2.26272877723e-18,1.11884508415e-17
50,1,1,1,1.42214282367,1.42216078849,0.01796482,2.26272877723e-18,1.11917558321e-17
50.1111111111,1,1,1,1.42216813257,1.42218630862,0.01817605,2.26272877723e-18,1.11917558321e-17
50.2222222222,1,1,1,1.42219336419,1.42221175406,0.0183898700001,2.26272877723e-18,1.11917558321e-17
50.3333333333,1,1,1,1.42221851852,1.42223712481,0.0186062900001,2.26272877723e-18,1.11917558321e-17
50.4444444444,1,1,1,1.42224359557,1.42226242087,0.0188253000002,2.26272877723e-18,1.11917558321e-17
50.5555555556,1,1,1,1.42226859534,1.42228764223,0.0190468899999,2.26272877723e-18,1.11917558321e-17
50.6666666667,1,1,1,1.42229351782,1.42231278891,0.01927109,2.26272877723e-18,1.11970438171e-17
50.7777777778,1,1,1,1.42231836302,1.42233786089,0.0194978699999,2.26272877723e-18,1.11970438171e-17
50.8888888889,1,1,1,1.42234313093,1.42236285818,0.01972725,2.26272877723e-18,1.11970438171e-17
51,1,1,1,1.42236782157,1.42238778078,0.0199592100001,2.26272877723e-18,1.11970438171e-17
51.1111111111,1,1,1,1.42239243492,1.42241262869,0.0201937700002,2.26272877723e-18,1.11970438171e-17
51.2222222222,1,1,1,1.42241697098,1.42243740191,0.0204309299998,2.26272877723e-18,1.11885830411e-17
51.3333333333,1,1,1,1.42244142976,1.42246210044,0.0206706799999,2.26272877723e-18,1.11885830411e-17
51.4444444444,1,1,1,1.42246581126,1.42248672427,0.02091301,2.26272877723e-18,1.11885830411e-17
51.5555555556,1,1,1,1.42249011548,1.42251127341,0.02115793,2.26272877723e-18,1.11885830411e-17
51.6666666667,1,1,1,1.42251434241,1.42253574787,0.0214054600001,2.26272877723e-18,1.11885830411e-17
51.7777777778,1,1,1,1.42253849206,1.42256014763,0.0216555700001,2.26272877723e-18,1.11938710261e-17
51.8888888889,1,1,1,1.42256256443,1.42258447269,0.0219082600001,2.26272877723e-18,1.11938710261e-17
52,1,1,1,1.42258655951,1.42260872307,0.02216356,2.26272877723e-18,1.11938710261e-17
52.1111111111,1,1,1,1.42261047731,1.42263289876,0.0224214500002,2.26272877723e-18,1.11938710261e-17
52.2222222222,1,1,1,1.42263431782,1.42265699975,0.02268193,2.26272877723e-18,1.12023318021e-17
52.3333333333,1,1,1,1.42265808105,1.42268102605,0.022945,2.26272877723e-18,1.12023318021e-17
52.4444444444,1,1,1,1.422681767,1.42270497766,0.02321066,2.26272877723e-18,1.12023318021e-17
52.5555555556,1,1,1,1.42270537567,1.42272885458,0.02347891,2.26272877723e-18,1.12023318021e-17
52.6666666667,1,1,1,1.42272890705,1.42275265681,0.02374976,2.26272877723e-18,1.12023318021e-17
52.7777777778,1,1,1,1.42275236115,1.42277638434,0.0240231900002,2.26272877723e-18,1.12056367927e-17
52.8888888889,1,1,1,1.42277573797,1.42280003719,0.0242992200001,2.26272877723e-18,1.12056367927e-17
53,1,1,1,1.4227990375,1.42282361534,0.0245778400001,2.26272877723e-18,1.12056367927e-17
53.1111111111,1,1,1,1.42282225975,1.4228471188,0.02485905,2.26272877723e-18,1.12056367927e-17
53.2222222222,1,1,1,1.42284540471,1.42287054757,0.02514286,2.26272877723e-18,1.12142297683e-17
53.3333333333,1,1,1,1.42286847239,1.42289390165,0.0254292599999,2.26272877723e-18,1.12142297683e-17
53.4444444444,1,1,1,1.42289146279,1.42291718104,0.0257182500001,2.26272877723e-18,1.12142297683e-17
53.5555555556,1,1,1,1.42291437591,1.42294038573,0.02600982,2.26272877723e-18,1.12142297683e-17
53.6666666667,1,1,1,1.42293721174,1.42296351574,0.0263039999999,2.26272877723e-18,1.12142297683e-17
53.7777777778,1,1,1,1.42295997029,1.42298657105,0.0266007600001,2.26272877723e-18,1.12142297683e-17
53.8888888889,1,1,1,1.42298265155,1.42300955167,0.0269001200002,2.26272877723e-18,1.12142297683e-17
54,1,1,1,1.42300525553,1.4230324576,0.0272020700001,2.26272877723e-18,1.12142297683e-17
54.1111111111,1,1,1,1.42302778223,1.42305528884,0.0275066100002,2.26801676222e-18,1.12142297683e-17
54.2222222222,1,1,1,1.42305023165,1.42307804539,0.02781374,2.26801676222e-18,1.12142297683e-17
54.3333333333,1,1,1,1.42307260378,1.42310072724,0.0281234600001,2.26801676222e-18,1.12142297683e-17
54.4444444444,1,1,1,1.42309489863,1.4231233344,0.02843577,2.26801676222e-18,1.12142297683e-17
54.5555555556,1,1,1,1.42311711619,1.42314586688,0.0287506900001,2.26801676222e-18,1.12195177533e-17
54.6666666667,1,1,1,1.42313925648,1.42316832466,0.0290681799999,2.26801676222e-18,1.12195177533e-17
54.7777777778,1,1,1,1.42316131947,1.42319070774,0.02938827,2.26801676222e-18,1.12195177533e-17
54.8888888889,1,1,1,1.42318455401,1.42321406249,0.0295084799999,2.26801676222e-18,1.12195177533e-17
55,1,1,1,1.42320829009,1.42323782752,0.0295374299999,2.26801676222e-18,1.12195177533e-17
55.1111111111,1,1,1,1.423231982,1.4232615456,0.0295636000001,2.26801676222e-18,1.12195177533e-17
55.2222222222,1,1,1,1.42325562974,1.42328521673,0.02958699,2.26801676222e-18,1.12195177533e-17
55.3333333333,1,1,1,1.4232792333,1.42330884092,0.0296076200001,2.26801676222e-18,1.12195177533e-17
55.4444444444,1,1,1,1.4233027927,1.42333241816,0.0296254600001,2.26801676222e-18,1.12162127627e-17
55.5555555556,1,1,1,1.42332630793,1.42335594845,0.02964052,2.26801676222e-18,1.12162127627e-17
55.6666666667,1,1,1,1.42334977898,1.4233794318,0.0296528199999,2.26801676222e-18,1.12162127627e-17
55.7777777778,1,1,1,1.42337320587,1.42340286819,0.02966232,2.26801676222e-18,1.12162127627e-17
55.8888888889,1,1,1,1.42339658859,1.42342625765,0.0296690600001,2.26801676222e-18,1.12162127627e-17
56,1,1,1,1.42341992713,1.42344960015,0.02967302,2.26801676222e-18,1.12162127627e-17
56.1111111111,1,1,1,1.42344322151,1.42347289571,0.0296742000001,2.26801676222e-18,1.12162127627e-17
56.2222222222,1,1,1,1.42346647171,1.42349614432,0.02967261,2.26801676222e-18,1.12162127627e-17
56.3333333333,1,1,1,1.42348967775,1.42351934598,0.0296682300001,2.26801676222e-18,1.12162127627e-17
56.4444444444,1,1,1,1.42351283961,1.42354250069,0.0296610799999,2.26801676222e-18,1.12162127627e-17
56.5555555556,1,1,1,1.42353595731,1.42356560846,0.02965115,2.26801676222e-18,1.12162127627e-17
56.6666666667,1,1,1,1.42355903083,1.42358866928,0.02963845,2.27330474721e-18,1.12162127627e-17
56.7777777778,1,1,1,1.42358206019,1.42361168316,0.0296229700001,2.27330474721e-18,1.12162127627e-17
56.8888888889,1,1,1,1.42360504537,1.42363465008,0.0296047099999,2.27330474721e-18,1.12162127627e-17
57,1,1,1,1.42362798638,1.42365757006,0.0295836799999,2.27330474721e-18,1.12162127627e-17
